,Actual_OFI,VAR_Only_OFI,Combined_Model_OFI,actual_signal,forecasted_VAR_signal,forecasted_UDE_signal
68,0.0,0.007004344936348407,0.001836157957852597,HOLD,BUY,BUY
69,-0.3333333333333333,0.007004344936348407,-0.3317726556510294,SELL,BUY,SELL
70,1.0,0.007004344936348407,1.0,BUY,BUY,BUY
71,-0.7183098591549296,0.007004344936348407,-0.7349542844608629,SELL,BUY,SELL
72,0.0,0.007004344936348407,0.004165970649099269,HOLD,BUY,BUY
73,0.058823529411764705,0.007004344936348407,0.06638099222153827,BUY,BUY,BUY
74,0.0,0.007004344936348407,0.007053858702368364,HOLD,BUY,BUY
75,0.0,0.007004344936348407,0.009397534532277794,HOLD,BUY,BUY
76,-1.0,0.007004344936348407,-1.0,SELL,BUY,SELL
77,0.0,0.007004344936348407,0.017322311406944478,HOLD,BUY,BUY
78,0.14285714285714285,0.007004344936348407,0.1621266700697769,BUY,BUY,BUY
79,-1.0,0.007004344936348407,-1.0,SELL,BUY,SELL
80,1.0,0.007004344936348407,1.0,BUY,BUY,BUY
81,1.0,0.007004344936348407,1.0,BUY,BUY,BUY
82,1.0,0.007004344936348407,1.0,BUY,BUY,BUY
83,1.0,0.007004344936348407,1.0,BUY,BUY,BUY
84,0.0,0.007004344936348407,0.002734900030115475,HOLD,BUY,BUY
85,1.0,0.007004344936348407,0.9986043895889403,BUY,BUY,BUY
86,-0.504950495049505,0.007004344936348407,-0.6187887642706688,SELL,BUY,SELL
87,0.75,0.007004344936348407,1.0,BUY,BUY,BUY
88,-1.0,0.007004344936348407,-1.0,SELL,BUY,SELL
89,-1.0,0.007004344936348407,-1.0,SELL,BUY,SELL
90,-0.8,0.007004344936348407,-1.0,SELL,BUY,SELL
91,-0.5,0.007004344936348407,-0.5976926659204764,SELL,BUY,SELL
92,0.0,0.007004344936348407,0.00262224945172263,HOLD,BUY,BUY
93,0.32786885245901637,0.007004344936348407,0.3310018642491135,BUY,BUY,BUY
94,1.0,0.007004344936348407,1.0,BUY,BUY,BUY
95,-1.0,0.007004344936348407,-1.0,SELL,BUY,SELL
96,1.0,0.007004344936348407,1.0,BUY,BUY,BUY
97,-1.0,0.007004344936348407,-0.9964250335563407,SELL,BUY,SELL
98,-0.012987012987012988,0.007004344936348407,-0.010423235427107795,SELL,BUY,SELL
99,-0.3275862068965517,0.007004344936348407,-0.3435242166295219,SELL,BUY,SELL
100,-1.0,0.007004344936348407,-0.9953973563170139,SELL,BUY,SELL
101,-0.006802721088435374,0.007004344936348407,-0.009463370417871415,SELL,BUY,SELL
102,0.0,0.007004344936348407,-0.0019789878493324422,HOLD,BUY,SELL
103,-1.0,0.007004344936348407,-0.9919793547300793,SELL,BUY,SELL
104,1.0,0.007004344936348407,1.0,BUY,BUY,BUY
105,0.0,0.007004344936348407,-0.000491242027128271,HOLD,BUY,SELL
106,0.40229885057471265,0.007004344936348407,0.4872904817564031,BUY,BUY,BUY
107,1.0,0.007004344936348407,1.0,BUY,BUY,BUY
108,0.0,0.007004344936348407,0.002516814882377196,HOLD,BUY,BUY
109,-0.3333333333333333,0.007004344936348407,-0.34745721148622777,SELL,BUY,SELL
110,-1.0,0.007004344936348407,-0.9931791711108514,SELL,BUY,SELL
111,-0.43410852713178294,0.007004344936348407,-0.5383488992392111,SELL,BUY,SELL
112,0.3391304347826087,0.007004344936348407,0.3421431519653759,BUY,BUY,BUY
113,1.0,0.007004344936348407,0.9965780183111839,BUY,BUY,BUY
114,-0.3333333333333333,0.007004344936348407,-0.34745721148622777,SELL,BUY,SELL
115,0.601063829787234,0.007004344936348407,0.8193311596547983,BUY,BUY,BUY
116,0.3333333333333333,0.007004344936348407,0.3363659286646395,BUY,BUY,BUY
117,0.35,0.007004344936348407,0.35305448732220923,BUY,BUY,BUY
118,1.0,0.007004344936348407,1.0,BUY,BUY,BUY
119,0.6,0.007004344936348407,0.8057149087342067,BUY,BUY,BUY
120,0.5,0.007004344936348407,0.614148477935394,BUY,BUY,BUY
121,1.0,0.007004344936348407,1.0,BUY,BUY,BUY
122,0.9304504911369538,0.007004344936348407,1.0,BUY,BUY,BUY
123,1.0,0.007004344936348407,1.0,BUY,BUY,BUY
124,-1.0,0.007004344936348407,-1.0,SELL,BUY,SELL
125,1.0,0.007004344936348407,1.0,BUY,BUY,BUY
126,0.3287671232876712,0.007004344936348407,0.3697173954789359,BUY,BUY,BUY
127,-0.2,0.007004344936348407,-0.2633795732418295,SELL,BUY,SELL
128,-0.3310104529616725,0.007004344936348407,-0.40996290677162783,SELL,BUY,SELL
129,-1.0,0.007004344936348407,-1.0,SELL,BUY,SELL
130,0.0026954177897574125,0.007004344936348407,-0.005318183371628417,BUY,BUY,SELL
131,0.5,0.007004344936348407,0.6464524882040623,BUY,BUY,BUY
132,1.0,0.007004344936348407,1.0,BUY,BUY,BUY
133,-0.9862919808087731,0.007004344936348407,-1.0,SELL,BUY,SELL
134,-1.0,0.007004344936348407,-1.0,SELL,BUY,SELL
135,0.005649717514124294,0.007004344936348407,-0.0001283711976336198,BUY,BUY,SELL
136,-1.0,0.007004344936348407,-1.0,SELL,BUY,SELL
137,-0.6018518518518519,0.007004344936348407,-0.9184034436211462,SELL,BUY,SELL
138,-0.7142857142857143,0.007004344936348407,-1.0,SELL,BUY,SELL
139,0.005917159763313609,0.007004344936348407,0.000999438317996341,BUY,BUY,BUY
140,-0.6,0.007004344936348407,-0.8565269552636449,SELL,BUY,SELL
141,0.0,0.007004344936348407,-0.008224851806594203,HOLD,BUY,SELL
142,0.5,0.007004344936348407,0.6335514360897911,BUY,BUY,BUY
143,1.0,0.007004344936348407,1.0,BUY,BUY,BUY
144,1.0,0.007004344936348407,1.0,BUY,BUY,BUY
145,0.3305084745762712,0.007004344936348407,0.3603770277516722,BUY,BUY,BUY
146,-1.0,0.007004344936348407,-1.0,SELL,BUY,SELL
147,0.3333333333333333,0.007004344936348407,0.3624783582543314,BUY,BUY,BUY
148,0.0,0.007004344936348407,-0.0031303446622548206,HOLD,BUY,SELL
149,-1.0,0.007004344936348407,-1.0,SELL,BUY,SELL
150,-0.3273542600896861,0.007004344936348407,-0.3846920934215112,SELL,BUY,SELL
151,0.0,0.007004344936348407,-0.0025673736417771904,HOLD,BUY,SELL
152,1.0,0.007004344936348407,1.0,BUY,BUY,BUY
153,1.0,0.007004344936348407,1.0,BUY,BUY,BUY
154,-0.33962264150943394,0.007004344936348407,-0.39750291345050626,SELL,BUY,SELL
155,-0.3269230769230769,0.007004344936348407,-0.38010749433734836,SELL,BUY,SELL
156,-1.0,0.007004344936348407,-1.0,SELL,BUY,SELL
157,-1.0,0.007004344936348407,-1.0,SELL,BUY,SELL
158,-1.0,0.007004344936348407,-1.0,SELL,BUY,SELL
159,-1.0,0.007004344936348407,-1.0,SELL,BUY,SELL
160,-0.6012269938650306,0.007004344936348407,-0.8342659979785193,SELL,BUY,SELL
161,0.20376175548589343,0.007004344936348407,0.22393560805585036,BUY,BUY,BUY
162,-0.6,0.007004344936348407,-0.8282270454991397,SELL,BUY,SELL
163,0.004048582995951417,0.007004344936348407,-0.002966608136823572,BUY,BUY,SELL
164,-0.4,0.007004344936348407,-0.5565196780174274,SELL,BUY,SELL
165,1.0,0.007004344936348407,1.0,BUY,BUY,BUY
166,-0.3333333333333333,0.007004344936348407,-0.37894911954187205,SELL,BUY,SELL
167,-1.0,0.007004344936348407,-1.0,SELL,BUY,SELL
168,1.0,0.007004344936348407,1.0,BUY,BUY,BUY
169,1.0,0.007004344936348407,1.0,BUY,BUY,BUY
170,1.0,0.007004344936348407,1.0,BUY,BUY,BUY
171,0.0,0.007004344936348407,0.0026269155409638996,HOLD,BUY,BUY
172,-1.0,0.007004344936348407,-1.0,SELL,BUY,SELL
173,-1.0,0.007004344936348407,-1.0,SELL,BUY,SELL
174,0.0,0.007004344936348407,0.0027242576620773876,HOLD,BUY,BUY
175,-1.0,0.007004344936348407,-1.0,SELL,BUY,SELL
176,-0.005076142131979695,0.007004344936348407,-0.012116597427042365,SELL,BUY,SELL
177,0.5051546391752577,0.007004344936348407,0.5816375702425682,BUY,BUY,BUY
178,1.0,0.007004344936348407,0.9978428407501081,BUY,BUY,BUY
179,0.5982905982905983,0.007004344936348407,0.7433811363093618,BUY,BUY,BUY
180,-0.7772397094430993,0.007004344936348407,-1.0,SELL,BUY,SELL
181,-1.0,0.007004344936348407,-1.0,SELL,BUY,SELL
182,-1.0,0.007004344936348407,-1.0,SELL,BUY,SELL
183,-0.5357142857142857,0.007004344936348407,-0.7648917290145388,SELL,BUY,SELL
184,1.0,0.007004344936348407,0.9974069915116355,BUY,BUY,BUY
185,-0.3333333333333333,0.007004344936348407,-0.35398539108728116,SELL,BUY,SELL
186,-1.0,0.007004344936348407,-1.0,SELL,BUY,SELL
187,1.0,0.007004344936348407,0.9967342102099399,BUY,BUY,BUY
188,1.0,0.007004344936348407,1.0,BUY,BUY,BUY
189,1.0,0.007004344936348407,1.0,BUY,BUY,BUY
190,0.14285714285714285,0.007004344936348407,0.14893768783060582,BUY,BUY,BUY
191,0.32710280373831774,0.007004344936348407,0.3297796525142808,BUY,BUY,BUY
192,-1.0,0.007004344936348407,-0.9907123151541757,SELL,BUY,SELL
193,1.0,0.007004344936348407,1.0,BUY,BUY,BUY
194,-1.0,0.007004344936348407,-0.9893722418518006,SELL,BUY,SELL
195,1.0,0.007004344936348407,1.0,BUY,BUY,BUY
196,0.2857142857142857,0.007004344936348407,0.33528163869298244,BUY,BUY,BUY
197,0.3333333333333333,0.007004344936348407,0.3354495762244061,BUY,BUY,BUY
198,-0.3409090909090909,0.007004344936348407,-0.34192290127006014,SELL,BUY,SELL
199,1.0,0.007004344936348407,0.9946750508852771,BUY,BUY,BUY
200,-0.3333333333333333,0.007004344936348407,-0.33185643153304334,SELL,BUY,SELL
201,1.0,0.007004344936348407,0.9986043895889403,BUY,BUY,BUY
202,0.0,0.007004344936348407,0.0021547640978290283,HOLD,BUY,BUY
203,0.02127659574468085,0.007004344936348407,0.02328946089451871,BUY,BUY,BUY
204,0.3333333333333333,0.007004344936348407,0.3558272307513013,BUY,BUY,BUY
205,0.75,0.007004344936348407,0.9859963582763348,BUY,BUY,BUY
206,1.0,0.007004344936348407,0.9920848407795861,BUY,BUY,BUY
207,1.0,0.007004344936348407,1.0,BUY,BUY,BUY
208,1.0,0.007004344936348407,0.9967342102099399,BUY,BUY,BUY
209,-1.0,0.007004344936348407,-1.0,SELL,BUY,SELL
210,-0.34579439252336447,0.007004344936348407,-0.35895947451100535,SELL,BUY,SELL
211,0.4358974358974359,0.007004344936348407,0.4564382216391074,BUY,BUY,BUY
212,1.0,0.007004344936348407,0.9773815017035405,BUY,BUY,BUY
213,1.0,0.007004344936348407,0.9777077673690928,BUY,BUY,BUY
214,0.3333333333333333,0.007004344936348407,0.3325719167575291,BUY,BUY,BUY
215,-1.0,0.007004344936348407,-0.9974030372370576,SELL,BUY,SELL
216,0.0,0.007004344936348407,0.001836157957852597,HOLD,BUY,BUY
217,-1.0,0.007004344936348407,-0.9700022026534213,SELL,BUY,SELL
218,1.0,0.007004344936348407,0.9920848407795861,BUY,BUY,BUY
219,-1.0,0.007004344936348407,-0.9607100264146392,SELL,BUY,SELL
220,-1.0,0.007004344936348407,-0.9529424550391402,SELL,BUY,SELL
221,1.0,0.007004344936348407,0.9773815017035405,BUY,BUY,BUY
222,-0.3333333333333333,0.007004344936348407,-0.34108853192869004,SELL,BUY,SELL
223,-1.0,0.007004344936348407,-1.0,SELL,BUY,SELL
224,-0.7777777777777778,0.007004344936348407,-0.7663302290682462,SELL,BUY,SELL
225,-1.0,0.007004344936348407,-0.9831387230200628,SELL,BUY,SELL
226,1.0,0.007004344936348407,0.27260545045103934,BUY,BUY,BUY
227,-1.0,0.007004344936348407,-1.0,SELL,BUY,SELL
228,1.0,0.007004344936348407,0.48344068563956166,BUY,BUY,BUY
229,-1.0,0.007004344936348407,-1.0,SELL,BUY,SELL
230,0.8752340593278801,0.007004344936348407,1.0,BUY,BUY,BUY
231,0.8571428571428571,0.007004344936348407,1.0,BUY,BUY,BUY
232,0.018867924528301886,0.007004344936348407,0.021031831067182663,BUY,BUY,BUY
233,-0.010101010101010102,0.007004344936348407,-0.00738456981977097,SELL,BUY,SELL
234,-1.0,0.007004344936348407,-0.989712703984388,SELL,BUY,SELL
235,-1.0,0.007004344936348407,-0.9864460674750765,SELL,BUY,SELL
236,-1.0,0.007004344936348407,-1.0,SELL,BUY,SELL
237,-0.9833333333333333,0.007004344936348407,-1.0,SELL,BUY,SELL
238,0.4,0.007004344936348407,0.42302394845984037,BUY,BUY,BUY
239,0.2,0.007004344936348407,0.2012289900235655,BUY,BUY,BUY
240,-0.35,0.007004344936348407,-0.3485647525209351,SELL,BUY,SELL
241,-1.0,0.007004344936348407,-0.9726178567982523,SELL,BUY,SELL
242,0.48936170212765956,0.007004344936348407,0.4904503630485314,BUY,BUY,BUY
243,-1.0,0.007004344936348407,-0.9879525143305192,SELL,BUY,SELL
244,-0.9851851851851852,0.007004344936348407,-1.0,SELL,BUY,SELL
245,0.9623824451410659,0.007004344936348407,1.0,BUY,BUY,BUY
246,1.0,0.007004344936348407,0.9970232532404328,BUY,BUY,BUY
247,0.9839055793991416,0.007004344936348407,1.0,BUY,BUY,BUY
248,0.1111111111111111,0.007004344936348407,0.11079184843272309,BUY,BUY,BUY
249,-0.52,0.007004344936348407,-0.5356724342634943,SELL,BUY,SELL
250,-0.09090909090909091,0.007004344936348407,-0.09411772754996808,SELL,BUY,SELL
251,0.09090909090909091,0.007004344936348407,0.09424676100245527,BUY,BUY,BUY
252,1.0,0.007004344936348407,1.0,BUY,BUY,BUY
253,-0.5,0.007004344936348407,-0.5984352412540778,SELL,BUY,SELL
254,-1.0,0.007004344936348407,-0.5739487177006978,SELL,BUY,SELL
255,0.9815327793167128,0.007004344936348407,1.0,BUY,BUY,BUY
256,0.9554730983302412,0.007004344936348407,1.0,BUY,BUY,BUY
257,-0.5384615384615384,0.007004344936348407,-0.5509546637694199,SELL,BUY,SELL
258,0.9992617201919527,0.007004344936348407,1.0,BUY,BUY,BUY
259,0.17647058823529413,0.007004344936348407,0.17665754441417925,BUY,BUY,BUY
260,0.8666040394551433,0.007004344936348407,1.0,BUY,BUY,BUY
261,0.9628597957288765,0.007004344936348407,1.0,BUY,BUY,BUY
262,0.16279069767441862,0.007004344936348407,0.1622955519934133,BUY,BUY,BUY
263,1.0,0.007004344936348407,0.9345711019928272,BUY,BUY,BUY
264,-0.9115646258503401,0.007004344936348407,-1.0,SELL,BUY,SELL
265,1.0,0.007004344936348407,0.9946750508852771,BUY,BUY,BUY
266,-0.3684210526315789,0.007004344936348407,-0.36709080130158833,SELL,BUY,SELL
267,-1.0,0.007004344936348407,-1.0,SELL,BUY,SELL
268,1.0,0.007004344936348407,0.669863106988605,BUY,BUY,BUY
269,0.971830985915493,0.007004344936348407,1.0,BUY,BUY,BUY
270,0.9060402684563759,0.007004344936348407,1.0,BUY,BUY,BUY
271,-0.9843342036553525,0.007004344936348407,-1.0,SELL,BUY,SELL
272,-0.9886877828054299,0.007004344936348407,-1.0,SELL,BUY,SELL
273,-0.960822722820764,0.007004344936348407,-1.0,SELL,BUY,SELL
274,-0.9426229508196722,0.007004344936348407,-1.0,SELL,BUY,SELL
275,-0.9301686936053354,0.007004344936348407,-1.0,SELL,BUY,SELL
276,-0.8694942903752039,0.007004344936348407,-1.0,SELL,BUY,SELL
277,-0.7134751773049646,0.007004344936348407,-1.0,SELL,BUY,SELL
278,0.46218487394957986,0.007004344936348407,0.48260869108543647,BUY,BUY,BUY
279,-0.9295392953929539,0.007004344936348407,-1.0,SELL,BUY,SELL
280,-0.803921568627451,0.007004344936348407,-1.0,SELL,BUY,SELL
281,-0.9809523809523809,0.007004344936348407,-1.0,SELL,BUY,SELL
282,-0.8571428571428571,0.007004344936348407,-1.0,SELL,BUY,SELL
283,-0.9575471698113207,0.007004344936348407,-1.0,SELL,BUY,SELL
284,0.6153846153846154,0.007004344936348407,0.614956302515584,BUY,BUY,BUY
285,-1.0,0.007004344936348407,-0.8445753020080831,SELL,BUY,SELL
286,-0.2631578947368421,0.007004344936348407,-0.2708245546368329,SELL,BUY,SELL
287,-1.0,0.007004344936348407,-0.964284205725692,SELL,BUY,SELL
288,-0.6,0.007004344936348407,-0.6696712689466651,SELL,BUY,SELL
289,0.976905311778291,0.007004344936348407,1.0,BUY,BUY,BUY
290,0.9867935521460478,0.007004344936348407,1.0,BUY,BUY,BUY
291,-0.7227722772277227,0.007004344936348407,-1.0,SELL,BUY,SELL
292,0.7117117117117117,0.007004344936348407,0.7877068442709769,BUY,BUY,BUY
293,0.9574468085106383,0.007004344936348407,1.0,BUY,BUY,BUY
294,0.8064516129032258,0.007004344936348407,0.8073159929604303,BUY,BUY,BUY
295,0.9652605459057072,0.007004344936348407,1.0,BUY,BUY,BUY
296,-0.6,0.007004344936348407,-0.6162152978684398,SELL,BUY,SELL
297,-0.9716312056737588,0.007004344936348407,-1.0,SELL,BUY,SELL
298,-0.9655172413793104,0.007004344936348407,-1.0,SELL,BUY,SELL
299,-0.6916695471828551,0.007004344936348407,-1.0,SELL,BUY,SELL
300,-0.31297709923664124,0.007004344936348407,-0.3798718715570655,SELL,BUY,SELL
301,-0.8598047914818101,0.007004344936348407,-1.0,SELL,BUY,SELL
302,-0.8979591836734694,0.007004344936348407,-1.0,SELL,BUY,SELL
303,-0.8539553752535497,0.007004344936348407,-1.0,SELL,BUY,SELL
304,0.5260555344237353,0.007004344936348407,0.7968295862000919,BUY,BUY,BUY
305,-0.1111111111111111,0.007004344936348407,-0.10850239952762623,SELL,BUY,SELL
306,0.944954128440367,0.007004344936348407,1.0,BUY,BUY,BUY
307,-1.0,0.007004344936348407,-1.0,SELL,BUY,SELL
308,0.9795779441797141,0.007004344936348407,1.0,BUY,BUY,BUY
309,0.022222222222222223,0.007004344936348407,0.0241751399325704,BUY,BUY,BUY
310,0.9741131351869607,0.007004344936348407,1.0,BUY,BUY,BUY
311,-0.46153846153846156,0.007004344936348407,-0.4676780322232355,SELL,BUY,SELL
312,1.0,0.007004344936348407,0.8253872590733919,BUY,BUY,BUY
313,-0.9483870967741935,0.007004344936348407,-1.0,SELL,BUY,SELL
314,-0.9771428571428571,0.007004344936348407,-1.0,SELL,BUY,SELL
315,-0.2,0.007004344936348407,-0.1978955945448213,SELL,BUY,SELL
316,-0.7142857142857143,0.007004344936348407,-0.6915208496379073,SELL,BUY,SELL
317,0.9941147621383031,0.007004344936348407,1.0,BUY,BUY,BUY
318,0.986314421827631,0.007004344936348407,1.0,BUY,BUY,BUY
319,0.5172413793103449,0.007004344936348407,0.5237584305116921,BUY,BUY,BUY
320,0.3442622950819672,0.007004344936348407,0.34519051344795126,BUY,BUY,BUY
321,-0.4968152866242038,0.007004344936348407,-0.6453456121672282,SELL,BUY,SELL
322,-0.9624161073825503,0.007004344936348407,-1.0,SELL,BUY,SELL
323,-0.9879518072289156,0.007004344936348407,-1.0,SELL,BUY,SELL
324,-0.982151244715829,0.007004344936348407,-1.0,SELL,BUY,SELL
325,-0.296875,0.007004344936348407,-0.3578603318419553,SELL,BUY,SELL
326,-1.0,0.007004344936348407,-0.9527871656986483,SELL,BUY,SELL
327,0.6701030927835051,0.007004344936348407,0.69138505660119,BUY,BUY,BUY
328,0.34782608695652173,0.007004344936348407,0.3488300843728048,BUY,BUY,BUY
329,1.0,0.007004344936348407,0.9976347025707795,BUY,BUY,BUY
330,0.6115107913669064,0.007004344936348407,0.6773935952306386,BUY,BUY,BUY
331,-1.0,0.007004344936348407,-0.979766566737897,SELL,BUY,SELL
332,0.0,0.007004344936348407,0.001836157957852597,HOLD,BUY,BUY
333,-0.13304721030042918,0.007004344936348407,-0.15625545797280377,SELL,BUY,SELL
334,0.639344262295082,0.007004344936348407,0.6410147209480288,BUY,BUY,BUY
335,0.8095238095238095,0.007004344936348407,0.9401632754725887,BUY,BUY,BUY
336,1.0,0.007004344936348407,1.0,BUY,BUY,BUY
337,-0.1864406779661017,0.007004344936348407,-0.18418921626603496,SELL,BUY,SELL
338,-1.0,0.007004344936348407,-0.9714077457223972,SELL,BUY,SELL
339,-0.6923076923076923,0.007004344936348407,-0.7222794185688013,SELL,BUY,SELL
340,0.3333333333333333,0.007004344936348407,0.35222684357735634,BUY,BUY,BUY
341,1.0,0.007004344936348407,1.0,BUY,BUY,BUY
342,0.9792099792099792,0.007004344936348407,1.0,BUY,BUY,BUY
343,0.8832116788321168,0.007004344936348407,1.0,BUY,BUY,BUY
344,1.0,0.007004344936348407,1.0,BUY,BUY,BUY
345,0.0,0.007004344936348407,0.0012811546226308465,HOLD,BUY,BUY
346,0.9950795473183532,0.007004344936348407,1.0,BUY,BUY,BUY
347,0.9565217391304348,0.007004344936348407,1.0,BUY,BUY,BUY
348,-0.9808743169398907,0.007004344936348407,-1.0,SELL,BUY,SELL
349,-1.0,0.007004344936348407,-1.0,SELL,BUY,SELL
350,-0.9740400216333153,0.007004344936348407,-1.0,SELL,BUY,SELL
351,-0.7391304347826086,0.007004344936348407,-0.9508386166292876,SELL,BUY,SELL
352,-0.9772020725388602,0.007004344936348407,-1.0,SELL,BUY,SELL
353,-0.3333333333333333,0.007004344936348407,-0.38287900319428453,SELL,BUY,SELL
354,0.0,0.007004344936348407,0.0006743586168236428,HOLD,BUY,BUY
355,1.0,0.007004344936348407,0.9970232532404328,BUY,BUY,BUY
356,-1.0,0.007004344936348407,-1.0,SELL,BUY,SELL
357,-0.9858870967741935,0.007004344936348407,-1.0,SELL,BUY,SELL
358,0.3333333333333333,0.007004344936348407,0.33418860008994855,BUY,BUY,BUY
359,-0.5,0.007004344936348407,-0.5002436842142327,SELL,BUY,SELL
360,-0.0136986301369863,0.007004344936348407,-0.01117205894167223,SELL,BUY,SELL
361,-1.0,0.007004344936348407,-0.9919793547300793,SELL,BUY,SELL
362,-0.7159763313609467,0.007004344936348407,-1.0,SELL,BUY,SELL
363,-0.943943943943944,0.007004344936348407,-1.0,SELL,BUY,SELL
364,-1.0,0.007004344936348407,-1.0,SELL,BUY,SELL
365,0.42857142857142855,0.007004344936348407,0.4474094704387027,BUY,BUY,BUY
366,1.0,0.007004344936348407,0.9884454963366536,BUY,BUY,BUY
367,-0.5,0.007004344936348407,-0.5000278432485298,SELL,BUY,SELL
368,0.9859320046893317,0.007004344936348407,1.0,BUY,BUY,BUY
369,1.0,0.007004344936348407,0.9903682641423689,BUY,BUY,BUY
370,0.8890200708382526,0.007004344936348407,1.0,BUY,BUY,BUY
