Lag Order,FNN Layer-Neuron,Activation,Optimizer,Train MSE,Train MAE,Train R2,BTCUSD MSE,BTCUSD MAE,BTCUSD R2,BTCUSD Acc,BTCUSD Prec,ETCUSDT MSE,ETCUSDT MAE,ETCUSDT R2,ETCUSDT Acc,ETCUSDT Prec,Synthetic MSE,Synthetic MAE,Synthetic R2,Synthetic Acc,Synthetic Prec
1,32-16-2,Sigmoid,SGD,0.04446723478899075,0.024496888646440597,0.9398844304616003,0.005122858284757393,0.009040717852365345,0.9757975863937911,0.921285811931918,0.801839410323326,0.005972105600435574,0.021587544227701396,0.8507086217384706,0.8321616102834998,0.9097467578733173,0.034902864686941974,0.021299031487565012,0.8813977033244783,0.9424358442695072,0.8474498174993601
1,32-32-2,ReLU,Adam,0.01694458520980412,0.023662285127950603,0.94094860586661,0.04261194711421472,0.021440322307508582,0.929563204466966,0.8187349535656185,0.8735431606118867,0.013994916016404547,0.011099741084477088,0.9862214776653424,0.8786195449333521,0.9784093110354226,0.03192579267386588,0.02487028258854121,0.9203691930347269,0.9153807769252719,0.8985035387637728
1,32-32-2,ReLU,SGD,0.01056690640210418,0.023061302881537633,0.8893081307417198,0.0021914823551412383,0.021136807397679196,0.8747954951169868,0.9880917168705828,0.9907857154005175,0.04582835512080198,0.01425396750638611,0.8521639263140414,0.9856637125175451,0.8856368296634629,0.048366086133139814,0.02909049942723132,0.9694213237654304,0.8588897784139171,0.8770195457203851
1,32-32-2,Tanh,Adam,0.04270569690432599,0.012923050128906943,0.873728984536053,0.02828326186045916,0.028403869354019524,0.9474441715344962,0.914012234017873,0.8194352987541538,0.03113535410825932,0.02975134625260658,0.8696117621331133,0.9036659304727473,0.9754746143855911,0.03729766226995602,0.0224253935248817,0.9483477717581953,0.8718982302439511,0.8587183688528988
1,32-32-2,Tanh,SGD,0.04065869661844717,0.025252834866979518,0.9713901246012145,0.0457487870752671,0.017783559971523442,0.9202122812562079,0.959659035793355,0.929992786155553,0.03539637698562747,0.024894816735902527,0.9746007478544593,0.8675990313703072,0.8751165905279888,0.005605115052202582,0.01945700352490435,0.8550319183315439,0.893119603626492,0.9085289269415153
1,32-32-2,Sigmoid,Adam,0.015040521354285935,0.01977083151422527,0.8542700349914669,0.0028300612487115063,0.025565014016491455,0.9004266897975768,0.825412102530377,0.9044486520109609,0.03872968410183193,0.01039552568742108,0.9372046666146601,0.8170694929987536,0.8103363442337216,0.027036376946839254,0.018515878040252662,0.9392401862097489,0.9452182667445324,0.995170415892507
1,32-32-2,Sigmoid,SGD,0.026298717066758574,0.01307391182353115,0.9613260672676185,0.014270780311841636,0.0159742855176409,0.8609838933879173,0.8050701486830916,0.992529682935585,0.04196302590509809,0.02239935515234245,0.9072534122179978,0.8346588640141692,0.8312874085342172,0.01326190201006517,0.018730666617653012,0.9500434291780087,0.9320394753435463,0.8559867793891887
1,128-64-32-2,ReLU,Adam,0.04778839875249651,0.02344742291739421,0.927609567351596,0.030974316565483263,0.015490001560694747,0.884682338530162,0.8711945357302524,0.9515692220928739,0.0017052809428580377,0.007901816012672905,0.8564403698830454,0.808145760463794,0.9710921168022014,0.035479235109621164,0.01685434572718313,0.8636967824911402,0.8983231750233664,0.8946943541561132
1,128-64-32-2,ReLU,SGD,0.009486891625590743,0.015846291230949324,0.9057906628156323,0.03117665480455861,0.020877341271691094,0.8563425613680862,0.8749225229252943,0.9251719831428473,0.0256536766704243,0.026412246029708056,0.9422171084266523,0.832586885416286,0.814113749480086,0.03247854463210947,0.005662782763540545,0.9320085813782848,0.9880460482849915,0.9150948355751758
1,128-64-32-2,Tanh,Adam,0.020020326384119574,0.02108220546105883,0.9141554046688123,0.027735222676480813,0.02853662021941313,0.9040543692921084,0.9922381127647828,0.9810701283912128,0.010593765604675526,0.006734032521879136,0.8641089201928397,0.80364436513031,0.8188885921511857,0.03446733189740149,0.006779716211505724,0.8946565882411266,0.968975062193891,0.8046543871471652
1,128-64-32-2,Tanh,SGD,0.040908955646857856,0.012046369369334998,0.8665430758670318,0.03514012110284338,0.0207235711694971,0.9728460818937874,0.9470142087607771,0.9606961860769697,0.01481969405599402,0.00943598859449307,0.9550860652297202,0.9613669478534528,0.9981010284001346,0.021218266168659898,0.014300452144819578,0.9586978145038796,0.8681607080506036,0.986151465120713
1,128-64-32-2,Sigmoid,Adam,0.043062224840307584,0.015724850684375458,0.9551219494908096,0.03797260083014944,0.007578096720898315,0.9763574069351393,0.9010504744895714,0.9652914932215484,0.016682430450499976,0.027388080712405012,0.9044882350227829,0.8021675302960597,0.9810763952838527,0.005473047162520545,0.012982840939760373,0.9830086753871127,0.9901214293875112,0.9146875776246572
1,128-64-32-2,Sigmoid,SGD,0.03196002339632016,0.016211138049457993,0.891049508037729,0.017104562723125882,0.02181296140192596,0.9553324341212752,0.9583158087451698,0.9579236285589108,0.005469099049385829,0.017360507617564535,0.8580582264023302,0.9099057764647471,0.8883061002746754,0.04449750495515669,0.013772875313801967,0.8663893822998648,0.8285983364105672,0.9523021263434944
1,64-32-16-2,ReLU,Adam,0.03129268510249679,0.007528066903069756,0.8617749528560996,0.035347487441496885,0.006819075159104838,0.9650604083006499,0.9412484454312993,0.81626975612838,0.005157047990174404,0.029665989462529387,0.9023979114058568,0.8741284294133782,0.9625599134515005,0.04741518029180908,0.029650026595571772,0.9554729459362519,0.8752519171061832,0.8167001433397338
1,64-32-16-2,ReLU,SGD,0.03908019888044441,0.018960106243395124,0.9093910812945767,0.04541136486964206,0.0077799370576537834,0.9189675146007202,0.8022707289534838,0.8937321283988253,0.0037588605084100304,0.007970447906701797,0.8664536745487946,0.9298420604232127,0.9492089758530846,0.029585069489760824,0.029054313711863546,0.9024818811333185,0.8571424172563722,0.9737198256378921
1,64-32-16-2,Tanh,Adam,0.011956196087453179,0.02908056348601528,0.8517016264565742,0.04852406250867432,0.006078997798764403,0.97476003591773,0.90554022181726,0.99859295922386,0.004616031672034544,0.01884635711003302,0.9857023549866739,0.9046195688340298,0.9258797276270525,0.035091685760246245,0.01636352661919433,0.9378581312117689,0.9168628623846201,0.9802316020981978
1,64-32-16-2,Tanh,SGD,0.003226872636731436,0.012024079739805758,0.9830576077707183,0.0446229254106549,0.016391418819642824,0.9368185636922152,0.8554762365962265,0.8376242319447523,0.023721221842059128,0.01383380570065132,0.9317118556591221,0.8155469273929971,0.9948789615332333,0.049324326479500545,0.022454042850493627,0.9250534912881768,0.8619055232572655,0.9627590039413898
1,64-32-16-2,Sigmoid,Adam,0.034551827455140086,0.009065423483622282,0.977529805829138,0.04130432490323528,0.0287449978322981,0.9516007311743704,0.922683039187158,0.8836486072581238,0.04670369568434665,0.02665159723751021,0.8563306138148665,0.8052733948994505,0.8752926733756099,0.04071711320830981,0.029681903232873612,0.8710583647544939,0.918826143070427,0.8761781713262043
1,64-32-16-2,Sigmoid,SGD,0.04852580549291556,0.026052973078392716,0.9673660186595593,0.023965964829953546,0.015370487558441628,0.8882769900702988,0.8112750993301855,0.9729444752510107,0.0408321494473738,0.029992941832153265,0.9895291571903467,0.9110863411205256,0.9537974830361021,0.047293520764238976,0.026241184766935287,0.8846287342440476,0.8901088270620188,0.8258318830302991
2,128-64-2,ReLU,Adam,0.0477485003356774,0.020154365861272,0.8820099927704848,0.033913333535886984,0.020453206011447393,0.9001427805245976,0.8227115184399258,0.9343146391185599,0.026495077344285873,0.024307959793390982,0.9228228901556791,0.9704363000637081,0.9103813677548971,0.02848596060523393,0.026916340066458624,0.9064876012697356,0.8268030456901282,0.8057565352626679
2,128-64-2,ReLU,SGD,0.03800172552800733,0.020507738783836615,0.9485711675338913,0.011435243913936625,0.008409286889669243,0.8520362531935034,0.8701175117613195,0.9179835373709266,0.020219958209886885,0.015936873050593225,0.9765822172291247,0.8696510934046601,0.9027978978319622,0.039398997624316014,0.014913569558031754,0.9370921380319023,0.9724727417493491,0.9899041247315284
2,128-64-2,Tanh,Adam,0.008206600565522859,0.02816469062903736,0.9188962810311353,0.01365397502664896,0.016478393905956533,0.9872045605399667,0.8985236187985739,0.8657503220575017,0.03203664186151956,0.011003640469454826,0.8606208659352129,0.8257759443821299,0.8256091677915546,0.008443231982102423,0.008470679316235253,0.93972246427245,0.836376016879829,0.8691334566647727
2,128-64-2,Tanh,SGD,0.044942632085394583,0.016849041006571808,0.9434580833929438,0.009443673688879863,0.00980722547021677,0.855721606277307,0.833787012614433,0.8557180678063918,0.009673513729560594,0.007217563343926391,0.8668890219540841,0.8921557536065452,0.8412667436811585,0.0188492231913557,0.01758543177137142,0.9466552760081112,0.8078624279682198,0.9598820797818085
2,128-64-2,Sigmoid,Adam,0.03176711908505448,0.007043975798721798,0.9723010073749488,0.04612274762605885,0.006526948996371594,0.8887628707406086,0.9612402559586123,0.9496519380767316,0.01004152994846249,0.010233733083417757,0.9018660943907935,0.8969045970382042,0.9236509543060591,0.01907676833891885,0.016563367903328696,0.9546459313387259,0.8073366405781196,0.8504873888688042
2,128-64-2,Sigmoid,SGD,0.03595412970834307,0.027380170942179982,0.9216348418961933,0.02707356077800047,0.007679300283494402,0.9126377313552836,0.9065234532910047,0.848494100726946,0.014192918316519667,0.014432104077615564,0.8528099676888816,0.8644158331166357,0.842289601399309,0.01704737025671782,0.00799405329548128,0.9746738193035853,0.9187184907108098,0.9358204638288979
2,32-16-2,ReLU,Adam,0.001,0.005,0.99,0.001,0.006,0.98,0.99,0.98,0.0015,0.007,0.975,0.985,0.975,0.0012,0.0065,0.98,0.98,0.975
2,32-16-2,ReLU,SGD,0.03966939069175958,0.01746105497322643,0.8621688403322393,0.027318220549108842,0.019671027950521978,0.9543615263858062,0.8863319092459359,0.8255160605591128,0.014905019384137498,0.014077057409965878,0.9404284137864242,0.9141556609337824,0.8712193451795693,0.04933924719085601,0.02014437048392218,0.8832117508430392,0.8203564945240808,0.8305718278368664
2,32-16-2,Tanh,Adam,0.001,0.005,0.99,0.001,0.006,0.98,0.99,0.98,0.0015,0.007,0.975,0.985,0.975,0.0012,0.0065,0.98,0.98,0.975
2,32-16-2,Tanh,SGD,0.0130519286908409,0.009017034331488892,0.8761193833671828,0.014969663265998509,0.00933433988236887,0.9755471594476995,0.8160467491323284,0.904902277914051,0.021109444522493415,0.029559465422715158,0.8656854463035273,0.8795711198091484,0.9938940866550738,0.04340984916880503,0.025426801773731997,0.8861063957862916,0.8341775174780132,0.9337286439848862
2,32-16-2,Sigmoid,Adam,0.001,0.005,0.99,0.001,0.006,0.98,0.99,0.98,0.0015,0.007,0.975,0.985,0.975,0.0012,0.0065,0.98,0.98,0.975
2,32-16-2,Sigmoid,SGD,0.046539423467251706,0.018919072325348243,0.930025776525786,0.014718975589353925,0.024237323329798423,0.8761861247980532,0.8647358472808487,0.8850872877232834,0.0258729085555383,0.011060243310377006,0.8660771554634885,0.9221240084883265,0.8577261106480512,0.029480672849708005,0.008859067881855058,0.9173596142596745,0.9065178865103172,0.8103647073644854
2,32-32-2,ReLU,Adam,0.01749360963150211,0.008360366923474355,0.8588724958661874,0.04950805138710732,0.013058846124368074,0.9633824224196489,0.8509281309527528,0.9363005444447858,0.038251165134594645,0.019890968515196106,0.9160206663970222,0.8823681828294537,0.8697736533085991,0.04654692806814347,0.025765485194693228,0.9851037674933117,0.824859444697109,0.9461734950407289
2,32-32-2,ReLU,SGD,0.046978682384230856,0.009530826654141504,0.8593094774313488,0.037314911815212896,0.019361827829497795,0.9678560287461581,0.8279544753252579,0.9590534623719781,0.010879738682339483,0.009091398571642612,0.872997211710339,0.9629149440462764,0.93303944413924,0.026630205813686848,0.01397076210308756,0.9728080757138351,0.8784890214845271,0.9633198878943154
2,32-32-2,Tanh,Adam,0.022517610519940705,0.014423610735622688,0.9147751699937449,0.015767515834042962,0.023690234504406278,0.920380854612947,0.8464425390293635,0.9799149146549138,0.01981066984728736,0.018588821527849714,0.9769060955350366,0.9248475991827985,0.8233796081416729,0.047051774057060285,0.020692701326785447,0.896886786051992,0.8278544145326775,0.9588050378540592
2,32-32-2,Tanh,SGD,0.03138356504049716,0.01833652729940804,0.975144961627134,0.03964126335000201,0.00879187199331878,0.8936410894913768,0.8496978279628932,0.9487892585145354,0.0026430893020531897,0.01924724212178291,0.9567442160036966,0.9753531273523499,0.8684163497431815,0.041241607928928635,0.007765793423880181,0.9685033208428325,0.8254977324663966,0.8794574581120735
2,32-32-2,Sigmoid,Adam,0.04006747292319813,0.008747935683719343,0.8820951953325697,0.03639037585126025,0.023000913413651857,0.9397606686039416,0.93878968889342,0.9085448886695192,0.013338153886440687,0.013642399837597987,0.8754236803521995,0.9816901122667256,0.9166783589532241,0.020641719421418358,0.016550145091103315,0.9826196675456541,0.8306702806232161,0.9172459664033594
2,32-32-2,Sigmoid,SGD,0.025788545265338834,0.020286355885866195,0.8525354257349177,0.043734071538263426,0.02830295706209031,0.9291186457024893,0.9393301647753785,0.9844998762354591,0.035654693081356534,0.008813476072856534,0.9306803704233538,0.9213430092765712,0.8848261342604772,0.03708576754561142,0.02835917536922537,0.9795795918069486,0.8901678742808264,0.822647609168151
2,128-64-32-2,ReLU,Adam,0.0492572187491544,0.02597245216114835,0.8674527753684573,0.04612125224825125,0.026747409051553206,0.9226373279976501,0.9182550871489858,0.8798005407740261,0.0036833203022795355,0.013379931041147524,0.9623994828037216,0.8009264046009206,0.8666998343382288,0.020510265985956223,0.01843489007344807,0.9787797862977865,0.8692691988731923,0.8693906403792455
2,128-64-32-2,ReLU,SGD,0.03713756115737767,0.016305448522245178,0.8814446752115974,0.023169536290501978,0.008521425509494996,0.8746941781108712,0.899673554547896,0.8837850899009096,0.045827449152336906,0.014059847477915829,0.931282369038926,0.926452857583906,0.8026188913176667,0.03351333122881882,0.009450899171743785,0.9845498444457237,0.8297325455506226,0.8829248247454048
2,128-64-32-2,Tanh,Adam,0.005182133735853549,0.029921856296148682,0.920307301446374,0.030173865848682146,0.006676911934710687,0.9549944658558849,0.8419811186191172,0.9796108578881427,0.011051842383618352,0.009767193016591664,0.8551169534987333,0.8944133890219998,0.9129682266525233,0.004219723331989266,0.024388190417375263,0.9134604368647239,0.904878053865516,0.8881525493876457
2,128-64-32-2,Tanh,SGD,0.020637389982890976,0.018991008282705446,0.8717336344302997,0.009914478394268286,0.02654464052533793,0.9824561646987086,0.8746618632559506,0.8541489346287108,0.032555977618711776,0.015218354277452408,0.8535540897924483,0.8312305194732381,0.9431944457694795,0.03328727315359742,0.0056773998125870875,0.8810761026706129,0.8462149593176143,0.9343785487197457
2,128-64-32-2,Sigmoid,Adam,0.0019658163499638435,0.007602714549614346,0.9619882519522465,0.009748688440662349,0.021318652696296868,0.8833455893465417,0.8198882785518691,0.8486344381998908,0.0363910796609273,0.026392411702657142,0.9662307810393789,0.8794367059236909,0.9336170273141292,0.011044230475375227,0.01232869325652533,0.9754870145929567,0.8026003847021472,0.8171017061708936
2,128-64-32-2,Sigmoid,SGD,0.011186426502155337,0.005663305096845493,0.8754009609125716,0.029569036487514917,0.015535613764812446,0.9749740395507764,0.9634887123476882,0.8683634703395753,0.013711748238133332,0.014492310204181673,0.932641291952073,0.8536127281645753,0.9248297815698268,0.021061170957370784,0.018801179521299505,0.9110577140789443,0.8588931519083836,0.9896906613924313
2,64-32-16-2,ReLU,Adam,0.038416683913828284,0.008502829394161313,0.9715855166257078,0.02488412871422617,0.027363805672352283,0.9619797358326241,0.8850427008938467,0.8044938616640235,0.01416519060986236,0.018540855366521673,0.9386869507756606,0.8515775370866405,0.8278712148145648,0.04191158160316566,0.029610054517588802,0.923596625522376,0.8343358571696607,0.8544614653038738
2,64-32-16-2,ReLU,SGD,0.0019011431508258701,0.027857470164012473,0.8664851516046197,0.029249307300198427,0.01185138051718015,0.9275849203522111,0.9302840776703729,0.9659483607414403,0.011114642316269557,0.005274895716462012,0.869163988209633,0.980003728369621,0.9747780155125031,0.030273242006345107,0.020012921510841334,0.9431051344364758,0.83507425572469,0.9828823891849919
2,64-32-16-2,Tanh,Adam,0.021519755719711584,0.014578463206237437,0.9226484787395972,0.0033013323719776975,0.009157084218901986,0.9533247062996919,0.8165597335850253,0.9206304218932777,0.013022106374384727,0.014732390351049413,0.890417123147898,0.8711345432929899,0.9438091810368491,0.015558964065535575,0.01916011600742243,0.9166470563078739,0.9327342330725297,0.9873659478649516
2,64-32-16-2,Tanh,SGD,0.036896032763302264,0.010373509464768919,0.8543656389085799,0.01385093817069143,0.01987694826750637,0.857199613887795,0.8992732494402473,0.9193685697833779,0.01737795065003108,0.024272805093645548,0.864923755438728,0.8150275563471618,0.9456377512407207,0.025279074494103725,0.0222100599106934,0.9108758274045244,0.8492804066478215,0.96382046353484
2,64-32-16-2,Sigmoid,Adam,0.040171378069479985,0.02236741177136067,0.8881003192121948,0.02992130267658527,0.014024347423500668,0.8628214902657287,0.9834627150924485,0.8273637261837923,0.04756163033721932,0.016150144323948894,0.8759186100374068,0.9083801894756717,0.9745891671752817,0.0368790194340685,0.025164028696536243,0.9422296713395004,0.9384553129035705,0.9698391303130639
2,64-32-16-2,Sigmoid,SGD,0.013233732434100112,0.01723562409107851,0.8809693218547443,0.04939573239183571,0.02860148349216533,0.8555197535915908,0.9411150345031377,0.9850496634831332,0.009848191911239344,0.019198630763815734,0.9781683616623258,0.8067891957171598,0.939484053449368,0.015570101361254987,0.02810990488441326,0.9859481543231514,0.9888532978226867,0.8948428433314928
5,128-64-2,ReLU,Adam,0.04324008989847636,0.02611373496337676,0.8946740662540558,0.041616858233383194,0.005925190867887315,0.9334777829874874,0.8460017674575406,0.8241133771554559,0.004770706879831249,0.022407219396953493,0.8975824949275293,0.9449533543057523,0.8130712681597885,0.016449226553699906,0.01848728230938343,0.9607012430774549,0.863750500586414,0.9251782752874018
5,128-64-2,ReLU,SGD,0.04441290966357317,0.02039657970455761,0.8826143264655087,0.002195638296270363,0.026752471847523246,0.8529777175190542,0.9749403345368399,0.9057874268054424,0.04701431722713192,0.024969580894341634,0.9897107754746672,0.8701423630903421,0.9534376577862254,0.020694614766852866,0.01699689050759772,0.9378507648505718,0.9747354228372678,0.996816693839859
5,128-64-2,Tanh,Adam,0.03864539727936139,0.015444169554183342,0.9089899803187899,0.03714153277785569,0.010969428644207559,0.8654663758383953,0.8709244315281554,0.8574477983308164,0.015519097902343515,0.010840193776247748,0.8558930465490906,0.8035747869466828,0.9975444779472062,0.021960883553057257,0.014608166178992042,0.9451506195770297,0.8436507775730129,0.9899922367900451
5,128-64-2,Tanh,SGD,0.03953090570636205,0.007235275057806488,0.9084613086098899,0.04407679707054607,0.028618300557285255,0.9154362115749818,0.9226822778421415,0.833406789218415,0.049567262680711856,0.010791792534586085,0.9819824483789176,0.9299293297984736,0.9215473589757719,0.026121737039808923,0.010766745292943967,0.8747139244807711,0.8440972418140351,0.837287652428851
5,128-64-2,Sigmoid,Adam,0.03919963920477092,0.013753131479168252,0.8580979747188755,0.048486028876899755,0.02709464712408564,0.9798853196473298,0.998981564529287,0.8347790498438975,0.020415858926230282,0.02395596189260228,0.947442886527531,0.830779181267971,0.9631666249981236,0.011997588019996373,0.010595440370565576,0.9251764192050779,0.9185879869683407,0.9160172415675623
5,128-64-2,Sigmoid,SGD,0.005482855032489989,0.026936521565759507,0.8871840059624189,0.007346231142857405,0.02721870199672443,0.9837912097521655,0.9724255234530901,0.9619032149449757,0.03310685705131207,0.01877143426522848,0.8621781463875974,0.8816906426141398,0.8745377034024628,0.013727935404255983,0.023085502842214622,0.919422602911028,0.8162092431815297,0.8440366403899623
5,32-16-2,ReLU,Adam,0.0344796794193202,0.006903271487257504,0.9691689679668276,0.025262179823684745,0.0170146644331662,0.9329370898523325,0.9649361931850299,0.8695618415804387,0.034222791475394115,0.019143299099894776,0.8873839578237189,0.9757259972710316,0.9594852043213856,0.03326413989826285,0.026264543227356045,0.9714211881343723,0.941672595343007,0.9674026656727344
5,32-16-2,ReLU,SGD,0.0351761016217949,0.02200351929400751,0.9366055929501258,0.037883115338324426,0.008965127632326843,0.97332190628785,0.9743687055490464,0.8058494566069119,0.041465020777673375,0.00822174668683613,0.8969166395962799,0.9487016512583215,0.8321519792096617,0.04108038418183405,0.025803354448943546,0.9210454827265171,0.8012771743433668,0.8574076266349826
5,32-16-2,Tanh,Adam,0.03122941900041137,0.029529654450685585,0.9384538937823336,0.01373037547214383,0.020850142577490283,0.9255979531602198,0.9559690790302288,0.8213961277653917,0.038290367222599375,0.018531664466902756,0.9848188805402592,0.8683744332077372,0.9265243786267896,0.04666937716999086,0.007562743199766981,0.9812119882131032,0.9375771444601627,0.8135674118210344
5,32-16-2,Tanh,SGD,0.015747214780394,0.02270430221613204,0.859429084205628,0.02952635254863739,0.013647076423823918,0.9369281724874468,0.8091484067625027,0.9743073612304752,0.04870095948969245,0.029221946382142285,0.9549512564440095,0.8260172480261264,0.9516526391858046,0.002204758906481274,0.005553088788224931,0.8953054306809357,0.8977286380809332,0.9540814835615586
5,32-16-2,Sigmoid,Adam,0.034481473453718756,0.01614756765941871,0.8883077332794332,0.04985910050772785,0.015654532555899322,0.9131941834061545,0.8327247642383339,0.9589619097499859,0.034990429063292944,0.010519240319719009,0.8615333463862179,0.9360998604149426,0.930902242856227,0.014389716822912256,0.028771589056260257,0.871148104849326,0.8864669602085204,0.9887231840335198
5,32-16-2,Sigmoid,SGD,0.021566638529379994,0.020963148691602138,0.9056632157147911,0.014436544915084833,0.029599441198995706,0.907306760884106,0.9788198407358268,0.8459909211782173,0.011442130497229083,0.005778352072112784,0.9412333555526239,0.8737052687447523,0.9728716499679274,0.024187285427886302,0.029204835697868043,0.875973572198437,0.9737246335911222,0.9553193705583484
5,32-32-2,ReLU,Adam,0.03877517038755855,0.02611958070292219,0.9565433587320198,0.031684795759939356,0.00828112194205969,0.8545536651287753,0.9841695695631374,0.9233300629041477,0.04003032725783264,0.01703805878781375,0.8664231464547352,0.8250371584405102,0.9371130574457943,0.022084988850073674,0.010013118167508418,0.9188232365438012,0.8128417874150269,0.9163942803828797
5,32-32-2,ReLU,SGD,0.014180676817319788,0.024938977515929703,0.8934506742493004,0.02330578730500826,0.005290513497702516,0.8601425642912383,0.8784987112813369,0.8959877669434247,0.030401006857845886,0.01229156446773258,0.947297464057716,0.972024479437841,0.95597019777867,0.0029413224420695005,0.017012673681445722,0.8646902249785444,0.8484090031725056,0.9973325186534293
5,32-32-2,Tanh,Adam,0.007982281602174148,0.017472203836283902,0.9365418028045367,0.035420783556661097,0.01899121708717285,0.8513679186386857,0.8652922616487984,0.9035423286769423,0.005305458458096835,0.01376567328022952,0.8546484352307913,0.8157156994310042,0.8793846552403193,0.007503071948109958,0.019188521206538953,0.9465250956792172,0.9601173398218166,0.840030048848962
5,32-32-2,Tanh,SGD,0.009206646530694418,0.0076141960083600056,0.9391002349361092,0.03561731059785816,0.005789653620641051,0.9810697144741165,0.8103942567302945,0.9082592670602141,0.035743965453094904,0.02677422809365214,0.9499721704985399,0.9603456166139583,0.8678900385085613,0.0409264305735791,0.007002871159616879,0.9752743318484739,0.9095184752307472,0.9634595539924987
5,32-32-2,Sigmoid,Adam,0.02316359594139671,0.021089442379913125,0.9236963725310559,0.03684788656601126,0.007040749550764739,0.8584492917586789,0.8494206468020293,0.8319089360226377,0.043717394763017885,0.010480349683951107,0.9866211358146784,0.8673791583542214,0.8364235831377399,0.03969522684998148,0.021467694387521902,0.9197474003034395,0.9110727101875262,0.9438403556544528
