,Actual_OFI,VAR_Only_OFI,Combined_Model_OFI,actual_signal,forecasted_VAR_signal,forecasted_VAR+ FNN_signal
116,-0.5165876777251185,0.007004344936348407,-0.5134161079745674,SELL,BUY,SELL
117,0.4,0.007004344936348407,0.39959977440347544,BUY,BUY,BUY
118,0.910761154855643,0.007004344936348407,0.940913132328869,BUY,BUY,BUY
119,-0.03800786369593709,0.007004344936348407,-0.036314947512220766,SELL,BUY,SELL
120,-0.45454545454545453,0.007004344936348407,-0.45164765252501216,SELL,BUY,SELL
121,-0.7269503546099291,0.007004344936348407,-0.7222542157147944,SELL,BUY,SELL
122,-0.5608308605341247,0.007004344936348407,-0.557363108651029,SELL,BUY,SELL
123,-0.2807017543859649,0.007004344936348407,-0.2784565814769112,SELL,BUY,SELL
124,0.007177033492822967,0.007004344936348407,0.008784441015573016,BUY,BUY,BUY
125,0.38329764453961457,0.007004344936348407,0.3850218847242047,BUY,BUY,BUY
126,0.28113879003558717,0.007004344936348407,0.2809057879627042,BUY,BUY,BUY
127,-0.825136612021858,0.007004344936348407,-0.8194422031273024,SELL,BUY,SELL
128,-0.6534653465346535,0.007004344936348407,-0.6493490605346061,SELL,BUY,SELL
129,-0.37142857142857144,0.007004344936348407,-0.36889785437025097,SELL,BUY,SELL
130,-0.25448028673835127,0.007004344936348407,-0.2523456759878826,SELL,BUY,SELL
131,0.524904214559387,0.007004344936348407,0.5241417650065896,BUY,BUY,BUY
132,-0.4936708860759494,0.007004344936348407,-0.4906255236422513,SELL,BUY,SELL
133,-0.32270916334661354,0.007004344936348407,-0.3204202080144133,SELL,BUY,SELL
134,0.5732647814910026,0.007004344936348407,0.572539958846027,BUY,BUY,BUY
135,0.6781609195402298,0.007004344936348407,0.6768397351839861,BUY,BUY,BUY
136,-0.3511450381679389,0.007004344936348407,-0.348756437522715,SELL,BUY,SELL
137,0.4774066797642436,0.007004344936348407,0.4768153692090337,BUY,BUY,BUY
138,-0.5411954765751211,0.007004344936348407,-0.53790114712772,SELL,BUY,SELL
139,0.15789473684210525,0.007004344936348407,0.15902633133139762,BUY,BUY,BUY
140,0.11173184357541899,0.007004344936348407,0.11307535290470691,BUY,BUY,BUY
141,-0.2012288786482335,0.007004344936348407,-0.1991941497386764,SELL,BUY,SELL
142,-0.36962750716332377,0.007004344936348407,-0.3671812531811102,SELL,BUY,SELL
143,-0.215311004784689,0.007004344936348407,-0.21324858056232843,SELL,BUY,SELL
144,-0.33941605839416056,0.007004344936348407,-0.33706805229634423,SELL,BUY,SELL
145,-0.08928571428571429,0.007004344936348407,-0.08751246755390579,SELL,BUY,SELL
146,-0.9391891891891891,0.007004344936348407,-0.9297883887654571,SELL,BUY,SELL
147,0.1366906474820144,0.007004344936348407,0.13795813937252566,BUY,BUY,BUY
148,-0.9842105263157894,0.007004344936348407,-0.96850209644694,SELL,BUY,SELL
149,0.32325141776937616,0.007004344936348407,0.32403044478676507,BUY,BUY,BUY
150,-0.07068366164542295,0.007004344936348407,-0.06893742945918087,SELL,BUY,SELL
151,0.6105769230769231,0.007004344936348407,0.6098919917207883,BUY,BUY,BUY
152,0.9519038076152304,0.007004344936348407,1.0,BUY,BUY,BUY
153,0.8535031847133758,0.007004344936348407,0.8576387780826843,BUY,BUY,BUY
154,0.25279642058165547,0.007004344936348407,0.25180612814939546,BUY,BUY,BUY
155,-0.11387163561076605,0.007004344936348407,-0.11206268404858058,SELL,BUY,SELL
156,-0.017130620985010708,0.007004344936348407,-0.015474127969828692,SELL,BUY,SELL
157,-0.6504504504504505,0.007004344936348407,-0.6463880916756749,SELL,BUY,SELL
158,0.7172131147540983,0.007004344936348407,0.7168696255173461,BUY,BUY,BUY
159,-0.5203836930455635,0.007004344936348407,-0.5171888044106667,SELL,BUY,SELL
160,0.09090909090909091,0.007004344936348407,0.09231559351178223,BUY,BUY,BUY
161,-0.8333333333333334,0.007004344936348407,-0.8270679477320518,SELL,BUY,SELL
162,-0.5161290322580645,0.007004344936348407,-0.5129064341947241,SELL,BUY,SELL
163,0.09219858156028368,0.007004344936348407,0.0935884001827555,BUY,BUY,BUY
164,-0.19667590027700832,0.007004344936348407,-0.19464551302525568,SELL,BUY,SELL
165,-0.026285714285714287,0.007004344936348407,-0.02461266735351547,SELL,BUY,SELL
166,0.04630788485607009,0.007004344936348407,0.04782724246925907,BUY,BUY,BUY
167,0.3333333333333333,0.007004344936348407,0.33369447961671594,BUY,BUY,BUY
168,-0.07692307692307693,0.007004344936348407,-0.07516477358103765,SELL,BUY,SELL
169,0.16883116883116883,0.007004344936348407,0.16995504315796184,BUY,BUY,BUY
170,0.5407407407407407,0.007004344936348407,0.5397708453864568,BUY,BUY,BUY
171,0.19430051813471502,0.007004344936348407,0.19547417933803696,BUY,BUY,BUY
172,0.2634146341463415,0.007004344936348407,0.26273053452000145,BUY,BUY,BUY
173,0.002881844380403458,0.007004344936348407,0.004495479968294951,BUY,BUY,BUY
174,0.24158125915080528,0.007004344936348407,0.24023698412757277,BUY,BUY,BUY
175,0.08315565031982942,0.007004344936348407,0.08456253963849858,BUY,BUY,BUY
176,0.21246458923512748,0.007004344936348407,0.21243581590734217,BUY,BUY,BUY
177,0.20781032078103207,0.007004344936348407,0.2082647402468892,BUY,BUY,BUY
178,0.35973597359735976,0.007004344936348407,0.3610323310124673,BUY,BUY,BUY
179,-0.8747099767981439,0.007004344936348407,-0.8685123108150725,SELL,BUY,SELL
180,0.7070707070707071,0.007004344936348407,0.7063986422244458,BUY,BUY,BUY
181,0.5801886792452831,0.007004344936348407,0.5794793184722389,BUY,BUY,BUY
182,-0.32432432432432434,0.007004344936348407,-0.3219877738422843,SELL,BUY,SELL
183,-0.10852713178294573,0.007004344936348407,-0.1067147038759716,SELL,BUY,SELL
184,0.014925373134328358,0.007004344936348407,0.016439735356742508,BUY,BUY,BUY
185,-0.10063694267515924,0.007004344936348407,-0.09884927505088478,SELL,BUY,SELL
186,-0.20882852292020374,0.007004344936348407,-0.20678364007959926,SELL,BUY,SELL
187,-1.0,0.007004344936348407,-0.9832531351211039,SELL,BUY,SELL
188,-0.49157733537519144,0.007004344936348407,-0.4885734514880666,SELL,BUY,SELL
189,-0.09768637532133675,0.007004344936348407,-0.09590240508995014,SELL,BUY,SELL
190,-0.1267605633802817,0.007004344936348407,-0.1249361179767272,SELL,BUY,SELL
191,-0.01090909090909091,0.007004344936348407,-0.009270602369690628,SELL,BUY,SELL
192,0.21926910299003322,0.007004344936348407,0.2186766883531269,BUY,BUY,BUY
193,-0.2774566473988439,0.007004344936348407,-0.27528654279443504,SELL,BUY,SELL
194,-0.052054794520547946,0.007004344936348407,-0.050338107954112726,SELL,BUY,SELL
195,-0.012949640287769784,0.007004344936348407,-0.011303935144892441,SELL,BUY,SELL
196,0.024509803921568627,0.007004344936348407,0.026079693323846243,BUY,BUY,BUY
197,0.15333333333333332,0.007004344936348407,0.15448675405559695,BUY,BUY,BUY
198,-0.3306930693069307,0.007004344936348407,-0.32837083023059016,SELL,BUY,SELL
199,-0.325068870523416,0.007004344936348407,-0.3227723804288952,SELL,BUY,SELL
200,0.3396825396825397,0.007004344936348407,0.34079987089060193,BUY,BUY,BUY
201,-0.6603053435114504,0.007004344936348407,-0.65616074772154,SELL,BUY,SELL
202,-0.5879828326180258,0.007004344936348407,-0.5842790002511289,SELL,BUY,SELL
203,0.45187601957585644,0.007004344936348407,0.45136514596993804,BUY,BUY,BUY
204,0.2629310344827586,0.007004344936348407,0.2622346310763727,BUY,BUY,BUY
205,0.22105263157894736,0.007004344936348407,0.22021048273040544,BUY,BUY,BUY
206,-0.1558073654390935,0.007004344936348407,-0.15381771341540587,SELL,BUY,SELL
207,-0.5498281786941581,0.007004344936348407,-0.5464763606860416,SELL,BUY,SELL
208,0.5265017667844523,0.007004344936348407,0.5258376069248347,BUY,BUY,BUY
209,0.1262135922330097,0.007004344936348407,0.12727776373128985,BUY,BUY,BUY
210,0.9655172413793104,0.007004344936348407,1.0,BUY,BUY,BUY
211,-0.1853720050441362,0.007004344936348407,-0.18335494220973084,SELL,BUY,SELL
212,0.10614525139664804,0.007004344936348407,0.10746906600619946,BUY,BUY,BUY
213,-0.14741035856573706,0.007004344936348407,-0.14542288379623336,SELL,BUY,SELL
214,0.06353591160220995,0.007004344936348407,0.0650105469169759,BUY,BUY,BUY
215,-0.7793103448275862,0.007004344936348407,-0.7741005265550155,SELL,BUY,SELL
216,0.19089759797724398,0.007004344936348407,0.19200157804438514,BUY,BUY,BUY
217,0.375,0.007004344936348407,0.3765300681471687,BUY,BUY,BUY
218,-0.08037383177570094,0.007004344936348407,-0.07861255108503278,SELL,BUY,SELL
219,-0.10877192982456141,0.007004344936348407,-0.1069748817818256,SELL,BUY,SELL
220,0.1687041564792176,0.007004344936348407,0.16987613419881284,BUY,BUY,BUY
221,0.4646153846153846,0.007004344936348407,0.4640201824167896,BUY,BUY,BUY
222,-0.0547945205479452,0.007004344936348407,-0.05307287006723518,SELL,BUY,SELL
223,-0.13679245283018868,0.007004344936348407,-0.13480525205306143,SELL,BUY,SELL
224,-0.0670391061452514,0.007004344936348407,-0.06529887443683123,SELL,BUY,SELL
225,-0.5276381909547738,0.007004344936348407,-0.5243117782219696,SELL,BUY,SELL
226,-0.7222222222222222,0.007004344936348407,-0.7175151469732582,SELL,BUY,SELL
227,0.37327188940092165,0.007004344936348407,0.3748521999887932,BUY,BUY,BUY
228,-0.4742547425474255,0.007004344936348407,-0.4713096876332177,SELL,BUY,SELL
229,0.4948805460750853,0.007004344936348407,0.49426245229707105,BUY,BUY,BUY
230,0.06965174129353234,0.007004344936348407,0.07108836350178704,BUY,BUY,BUY
231,0.11392405063291139,0.007004344936348407,0.11521387360023819,BUY,BUY,BUY
232,0.48919449901768175,0.007004344936348407,0.48857706723774713,BUY,BUY,BUY
233,0.023809523809523808,0.007004344936348407,0.02538286268471559,BUY,BUY,BUY
234,0.926829268292683,0.007004344936348407,0.9265396342977561,BUY,BUY,BUY
235,-0.4540059347181009,0.007004344936348407,-0.4511974714310393,SELL,BUY,SELL
236,-0.12960760998810938,0.007004344936348407,-0.12776240850364998,SELL,BUY,SELL
237,0.2742382271468144,0.007004344936348407,0.2738649462049838,BUY,BUY,BUY
238,0.8817966903073287,0.007004344936348407,0.90065306587838,BUY,BUY,BUY
239,-0.8925619834710744,0.007004344936348407,-0.8861827525809332,SELL,BUY,SELL
240,0.9029535864978903,0.007004344936348407,0.9321001204457541,BUY,BUY,BUY
241,-0.02833158447009444,0.007004344936348407,-0.02665424264219115,SELL,BUY,SELL
242,0.2556179775280899,0.007004344936348407,0.25470848310467886,BUY,BUY,BUY
243,0.35319148936170214,0.007004344936348407,0.35455925250544906,BUY,BUY,BUY
244,0.2938076416337286,0.007004344936348407,0.29394850510529535,BUY,BUY,BUY
245,0.5381750465549349,0.007004344936348407,0.5374970987219103,BUY,BUY,BUY
246,0.42033898305084744,0.007004344936348407,0.4199365785261472,BUY,BUY,BUY
247,-0.09133489461358314,0.007004344936348407,-0.08955599137585805,SELL,BUY,SELL
248,-0.15976331360946747,0.007004344936348407,-0.1577684374081412,SELL,BUY,SELL
249,-0.04415584415584416,0.007004344936348407,-0.04245216923768999,SELL,BUY,SELL
250,-0.12,0.007004344936348407,-0.11818907934897223,SELL,BUY,SELL
251,-0.4160206718346253,0.007004344936348407,-0.4133628056941872,SELL,BUY,SELL
252,0.5253164556962026,0.007004344936348407,0.5245855028912286,BUY,BUY,BUY
253,-0.42790697674418604,0.007004344936348407,-0.4252012674253777,SELL,BUY,SELL
254,0.1760154738878143,0.007004344936348407,0.1771376430008501,BUY,BUY,BUY
255,-0.7029702970297029,0.007004344936348407,-0.6984719987994049,SELL,BUY,SELL
256,-0.21914357682619648,0.007004344936348407,-0.21708526812576734,SELL,BUY,SELL
257,0.1103202846975089,0.007004344936348407,0.11167325634231375,BUY,BUY,BUY
258,0.32905982905982906,0.007004344936348407,0.3299382638398198,BUY,BUY,BUY
259,-0.21370967741935484,0.007004344936348407,-0.21165717364056044,SELL,BUY,SELL
260,0.26582278481012656,0.007004344936348407,0.2652101459330135,BUY,BUY,BUY
261,-0.8342967244701349,0.007004344936348407,-0.8285576855516108,SELL,BUY,SELL
262,0.47330960854092524,0.007004344936348407,0.4727349219211125,BUY,BUY,BUY
263,0.42857142857142855,0.007004344936348407,0.42808531927954413,BUY,BUY,BUY
264,-0.05131761442441054,0.007004344936348407,-0.0496021522020244,SELL,BUY,SELL
265,0.035940803382663845,0.007004344936348407,0.0374712367136217,BUY,BUY,BUY
266,0.17997293640054127,0.007004344936348407,0.18110238006964163,BUY,BUY,BUY
267,0.1527777777777778,0.007004344936348407,0.15381633943237158,BUY,BUY,BUY
268,0.5665399239543726,0.007004344936348407,0.5657417553988422,BUY,BUY,BUY
269,-0.2907801418439716,0.007004344936348407,-0.2885683601529174,SELL,BUY,SELL
270,0.183206106870229,0.007004344936348407,0.18423397927566376,BUY,BUY,BUY
271,-0.8507462686567164,0.007004344936348407,-0.8446362802863999,SELL,BUY,SELL
272,-0.48589341692789967,0.007004344936348407,-0.4829191480677645,SELL,BUY,SELL
273,0.27848101265822783,0.007004344936348407,0.2782194116975376,BUY,BUY,BUY
274,0.8153241650294696,0.007004344936348407,0.8155734274247683,BUY,BUY,BUY
275,-0.37662337662337664,0.007004344936348407,-0.3741374203754531,SELL,BUY,SELL
276,0.3010471204188482,0.007004344936348407,0.30136489592401317,BUY,BUY,BUY
277,-0.712,0.007004344936348407,-0.7073202111993344,SELL,BUY,SELL
278,0.06924315619967794,0.007004344936348407,0.07069873877972649,BUY,BUY,BUY
279,0.22748091603053436,0.007004344936348407,0.22605608469146385,BUY,BUY,BUY
280,-0.03617269544924154,0.007004344936348407,-0.03448236815234506,SELL,BUY,SELL
281,-0.7805486284289277,0.007004344936348407,-0.7753156127108495,SELL,BUY,SELL
282,0.6468172484599589,0.007004344936348407,0.6462274573680336,BUY,BUY,BUY
283,0.06493506493506493,0.007004344936348407,0.06638253677386508,BUY,BUY,BUY
284,0.43529411764705883,0.007004344936348407,0.43457645409251516,BUY,BUY,BUY
285,-0.03009259259259259,0.007004344936348407,-0.02841285762788831,SELL,BUY,SELL
286,-0.0431266846361186,0.007004344936348407,-0.041425029937828844,SELL,BUY,SELL
287,0.35755813953488375,0.007004344936348407,0.35899414395276613,BUY,BUY,BUY
288,-0.21683673469387754,0.007004344936348407,-0.21478176015166167,SELL,BUY,SELL
289,-0.9130434782608695,0.007004344936348407,-0.9058726337463715,SELL,BUY,SELL
290,-0.07731305449936629,0.007004344936348407,-0.07555703444414177,SELL,BUY,SELL
291,0.723342939481268,0.007004344936348407,0.7229453602760654,BUY,BUY,BUY
292,-0.9646017699115044,0.007004344936348407,-0.9523632329074211,SELL,BUY,SELL
293,-0.2780203784570597,0.007004344936348407,-0.2758488603155144,SELL,BUY,SELL
294,0.4209650582362729,0.007004344936348407,0.42056094295188123,BUY,BUY,BUY
295,-0.5424063116370809,0.007004344936348407,-0.5390919685253257,SELL,BUY,SELL
296,-0.6445623342175066,0.007004344936348407,-0.6405073282345519,SELL,BUY,SELL
297,-0.8690476190476191,0.007004344936348407,-0.8629345175454775,SELL,BUY,SELL
298,-0.17167381974248927,0.007004344936348407,-0.1696701746783143,SELL,BUY,SELL
299,0.8100558659217877,0.007004344936348407,0.8101663333431094,BUY,BUY,BUY
300,-0.6,0.007004344936348407,-0.5962336998680262,SELL,BUY,SELL
301,0.12050739957716702,0.007004344936348407,0.12180539382769033,BUY,BUY,BUY
302,0.5015673981191222,0.007004344936348407,0.5009437164529073,BUY,BUY,BUY
303,-0.8169642857142857,0.007004344936348407,-0.811384566780259,SELL,BUY,SELL
304,0.9602649006622517,0.007004344936348407,1.0,BUY,BUY,BUY
305,0.26373626373626374,0.007004344936348407,0.2630664927389201,BUY,BUY,BUY
306,0.29577464788732394,0.007004344936348407,0.2959116184785148,BUY,BUY,BUY
307,-0.023758099352051837,0.007004344936348407,-0.022089334934242658,SELL,BUY,SELL
308,0.013440860215053764,0.007004344936348407,0.015033228280739285,BUY,BUY,BUY
309,0.09623430962343096,0.007004344936348407,0.0976218220922859,BUY,BUY,BUY
310,-0.9505494505494505,0.007004344936348407,-0.9396165072029601,SELL,BUY,SELL
311,0.600896860986547,0.007004344936348407,0.600211239210345,BUY,BUY,BUY
312,0.8407766990291262,0.007004344936348407,0.8455074551821891,BUY,BUY,BUY
313,0.09789343246592318,0.007004344936348407,0.09928023357936915,BUY,BUY,BUY
314,-0.10877192982456141,0.007004344936348407,-0.10696128033508318,SELL,BUY,SELL
315,-0.06068601583113457,0.007004344936348407,-0.058956929075185516,SELL,BUY,SELL
316,0.05071521456436931,0.007004344936348407,0.052223166863039884,BUY,BUY,BUY
317,0.1636904761904762,0.007004344936348407,0.164869954537124,BUY,BUY,BUY
318,-0.41906202723146746,0.007004344936348407,-0.41641507527278043,SELL,BUY,SELL
319,-0.5687203791469194,0.007004344936348407,-0.5652226226978684,SELL,BUY,SELL
320,0.12366412213740458,0.007004344936348407,0.12496881534724935,BUY,BUY,BUY
321,0.4375,0.007004344936348407,0.4369963605776251,BUY,BUY,BUY
322,-0.7235188509874326,0.007004344936348407,-0.7188518019524844,SELL,BUY,SELL
323,-0.19230769230769232,0.007004344936348407,-0.1902818500248627,SELL,BUY,SELL
324,-0.6233766233766234,0.007004344936348407,-0.6193183512840951,SELL,BUY,SELL
325,0.6121673003802282,0.007004344936348407,0.611386033765175,BUY,BUY,BUY
326,-0.7871396895787139,0.007004344936348407,-0.7818585035527715,SELL,BUY,SELL
327,0.4426229508196721,0.007004344936348407,0.4421107379938075,BUY,BUY,BUY
328,-0.42857142857142855,0.007004344936348407,-0.425870889833979,SELL,BUY,SELL
329,-0.7230142566191446,0.007004344936348407,-0.7183389173024678,SELL,BUY,SELL
330,-0.5308641975308642,0.007004344936348407,-0.5275483604615095,SELL,BUY,SELL
331,-0.05154639175257732,0.007004344936348407,-0.04983349526752959,SELL,BUY,SELL
