,Actual_OFI,VAR_Only_OFI,Combined_Model_OFI,actual_signal,forecasted_VAR_signal,forecasted_VAR+ FNN_signal
35,0.7142857142857143,0.007004344936348407,0.6977422854743159,BUY,BUY,BUY
36,0.0,0.007004344936348407,-0.00041436349945205567,HOLD,BUY,SELL
37,0.3333333333333333,0.007004344936348407,0.3313996768987414,BUY,BUY,BUY
38,-0.7142857142857143,0.007004344936348407,-0.7255559150125558,SELL,BUY,SELL
39,-1.0,0.007004344936348407,-0.9998612009227004,SELL,BUY,SELL
40,1.0,0.007004344936348407,1.0,BUY,BUY,BUY
41,-0.3333333333333333,0.007004344936348407,-0.333958822534482,SELL,BUY,SELL
42,1.0,0.007004344936348407,1.0,BUY,BUY,BUY
43,1.0,0.007004344936348407,0.9978822515427059,BUY,BUY,BUY
44,0.6666666666666666,0.007004344936348407,0.6539432762600209,BUY,BUY,BUY
45,-0.6666666666666666,0.007004344936348407,-0.6982715771507595,SELL,BUY,SELL
46,0.3333333333333333,0.007004344936348407,0.3313996768987414,BUY,BUY,BUY
47,-1.0,0.007004344936348407,-1.0,SELL,BUY,SELL
48,-0.6049382716049383,0.007004344936348407,-0.6082553813596839,SELL,BUY,SELL
49,-0.7490196078431373,0.007004344936348407,-0.7777832049823673,SELL,BUY,SELL
50,-0.9807692307692307,0.007004344936348407,-1.0,SELL,BUY,SELL
51,0.008403361344537815,0.007004344936348407,0.00738920685367691,BUY,BUY,BUY
52,-0.3488372093023256,0.007004344936348407,-0.3492338778806188,SELL,BUY,SELL
53,-1.0,0.007004344936348407,-0.99918436567472,SELL,BUY,SELL
54,0.5,0.007004344936348407,0.4907340177816922,BUY,BUY,BUY
55,-1.0,0.007004344936348407,-0.9998146921166636,SELL,BUY,SELL
56,-0.3333333333333333,0.007004344936348407,-0.3332977470025024,SELL,BUY,SELL
57,-1.0,0.007004344936348407,-1.0,SELL,BUY,SELL
58,1.0,0.007004344936348407,0.9975161714088913,BUY,BUY,BUY
59,0.3435114503816794,0.007004344936348407,0.3414495393457689,BUY,BUY,BUY
60,-1.0,0.007004344936348407,-0.9997560584606301,SELL,BUY,SELL
61,-1.0,0.007004344936348407,-0.9997560584606301,SELL,BUY,SELL
62,0.0,0.007004344936348407,0.0007523530129623191,HOLD,BUY,BUY
63,1.0,0.007004344936348407,0.9970218348458149,BUY,BUY,BUY
64,-1.0,0.007004344936348407,-0.9998518132039295,SELL,BUY,SELL
65,-0.9591836734693877,0.007004344936348407,-1.0,SELL,BUY,SELL
66,-1.0,0.007004344936348407,-1.0,SELL,BUY,SELL
67,1.0,0.007004344936348407,1.0,BUY,BUY,BUY
68,0.0,0.007004344936348407,0.0022433538185531706,HOLD,BUY,BUY
69,-0.3333333333333333,0.007004344936348407,-0.33066268324776427,SELL,BUY,SELL
70,1.0,0.007004344936348407,0.9962877667011656,BUY,BUY,BUY
71,-0.7183098591549296,0.007004344936348407,-0.7178203608960672,SELL,BUY,SELL
72,0.0,0.007004344936348407,0.0029981745652825674,HOLD,BUY,BUY
73,0.058823529411764705,0.007004344936348407,0.06330174304937766,BUY,BUY,BUY
74,0.0,0.007004344936348407,-0.0006388259039505885,HOLD,BUY,SELL
75,0.0,0.007004344936348407,-0.001638951868269015,HOLD,BUY,SELL
76,-1.0,0.007004344936348407,-0.9994995708646467,SELL,BUY,SELL
77,0.0,0.007004344936348407,-0.005644139530188623,HOLD,BUY,SELL
78,0.14285714285714285,0.007004344936348407,0.17028968044468923,BUY,BUY,BUY
79,-1.0,0.007004344936348407,-0.9995461015167549,SELL,BUY,SELL
80,1.0,0.007004344936348407,1.0,BUY,BUY,BUY
81,1.0,0.007004344936348407,1.0,BUY,BUY,BUY
82,1.0,0.007004344936348407,1.0,BUY,BUY,BUY
83,1.0,0.007004344936348407,1.0,BUY,BUY,BUY
84,0.0,0.007004344936348407,-0.0008696230198730265,HOLD,BUY,SELL
85,1.0,0.007004344936348407,0.9992293590356368,BUY,BUY,BUY
86,-0.504950495049505,0.007004344936348407,-0.5076921287153225,SELL,BUY,SELL
87,0.75,0.007004344936348407,0.7324131334211184,BUY,BUY,BUY
88,-1.0,0.007004344936348407,-1.0,SELL,BUY,SELL
89,-1.0,0.007004344936348407,-1.0,SELL,BUY,SELL
90,-0.8,0.007004344936348407,-0.8996850429116359,SELL,BUY,SELL
91,-0.5,0.007004344936348407,-0.502531300137974,SELL,BUY,SELL
92,0.0,0.007004344936348407,-0.0006895587744209676,HOLD,BUY,SELL
93,0.32786885245901637,0.007004344936348407,0.3258630468934875,BUY,BUY,BUY
94,1.0,0.007004344936348407,1.0,BUY,BUY,BUY
95,-1.0,0.007004344936348407,-1.0,SELL,BUY,SELL
96,1.0,0.007004344936348407,1.0,BUY,BUY,BUY
97,-1.0,0.007004344936348407,-0.9998807501236817,SELL,BUY,SELL
98,-0.012987012987012988,0.007004344936348407,-0.013491481397587124,SELL,BUY,SELL
99,-0.3275862068965517,0.007004344936348407,-0.328372637108574,SELL,BUY,SELL
100,-1.0,0.007004344936348407,-0.9998771117967842,SELL,BUY,SELL
101,-0.006802721088435374,0.007004344936348407,-0.00789583985738705,SELL,BUY,SELL
102,0.0,0.007004344936348407,-0.0011087574660578272,HOLD,BUY,SELL
103,-1.0,0.007004344936348407,-0.9998654924222669,SELL,BUY,SELL
104,1.0,0.007004344936348407,1.0,BUY,BUY,BUY
105,0.0,0.007004344936348407,-0.001062350151424908,HOLD,BUY,SELL
106,0.40229885057471265,0.007004344936348407,0.39994572153022906,BUY,BUY,BUY
107,1.0,0.007004344936348407,1.0,BUY,BUY,BUY
108,0.0,0.007004344936348407,-0.0005208938394885639,HOLD,BUY,SELL
109,-0.3333333333333333,0.007004344936348407,-0.3340878158613736,SELL,BUY,SELL
110,-1.0,0.007004344936348407,-0.9998697567012675,SELL,BUY,SELL
111,-0.43410852713178294,0.007004344936348407,-0.4432830521709427,SELL,BUY,SELL
112,0.3391304347826087,0.007004344936348407,0.3371293915242588,BUY,BUY,BUY
113,1.0,0.007004344936348407,0.9979449479145011,BUY,BUY,BUY
114,-0.3333333333333333,0.007004344936348407,-0.3340878158613736,SELL,BUY,SELL
115,0.601063829787234,0.007004344936348407,0.5856890025906357,BUY,BUY,BUY
116,0.3333333333333333,0.007004344936348407,0.3313353929122074,BUY,BUY,BUY
117,0.35,0.007004344936348407,0.3479618211400608,BUY,BUY,BUY
118,1.0,0.007004344936348407,1.0,BUY,BUY,BUY
119,0.6,0.007004344936348407,0.5854186359980804,BUY,BUY,BUY
120,0.5,0.007004344936348407,0.49535234377927634,BUY,BUY,BUY
121,1.0,0.007004344936348407,1.0,BUY,BUY,BUY
122,0.9304504911369538,0.007004344936348407,0.9456621220486516,BUY,BUY,BUY
123,1.0,0.007004344936348407,1.0,BUY,BUY,BUY
124,-1.0,0.007004344936348407,-1.0,SELL,BUY,SELL
125,1.0,0.007004344936348407,1.0,BUY,BUY,BUY
126,0.3287671232876712,0.007004344936348407,0.3265131200476969,BUY,BUY,BUY
127,-0.2,0.007004344936348407,-0.21529691767506565,SELL,BUY,SELL
128,-0.3310104529616725,0.007004344936348407,-0.34218354874330026,SELL,BUY,SELL
129,-1.0,0.007004344936348407,-1.0,SELL,BUY,SELL
130,0.0026954177897574125,0.007004344936348407,-0.0004859559933388685,BUY,BUY,SELL
131,0.5,0.007004344936348407,0.4921049674645177,BUY,BUY,BUY
132,1.0,0.007004344936348407,1.0,BUY,BUY,BUY
133,-0.9862919808087731,0.007004344936348407,-1.0,SELL,BUY,SELL
134,-1.0,0.007004344936348407,-1.0,SELL,BUY,SELL
135,0.005649717514124294,0.007004344936348407,0.004402448162847277,BUY,BUY,BUY
136,-1.0,0.007004344936348407,-1.0,SELL,BUY,SELL
137,-0.6018518518518519,0.007004344936348407,-0.6458699098323565,SELL,BUY,SELL
138,-0.7142857142857143,0.007004344936348407,-0.7724120043448565,SELL,BUY,SELL
139,0.005917159763313609,0.007004344936348407,0.004692675596598138,BUY,BUY,BUY
140,-0.6,0.007004344936348407,-0.6263255459483912,SELL,BUY,SELL
141,0.0,0.007004344936348407,-0.003001412143061689,HOLD,BUY,SELL
142,0.5,0.007004344936348407,0.4933574789026264,BUY,BUY,BUY
143,1.0,0.007004344936348407,1.0,BUY,BUY,BUY
144,1.0,0.007004344936348407,1.0,BUY,BUY,BUY
145,0.3305084745762712,0.007004344936348407,0.3282941361771102,BUY,BUY,BUY
146,-1.0,0.007004344936348407,-1.0,SELL,BUY,SELL
147,0.3333333333333333,0.007004344936348407,0.33111966641557966,BUY,BUY,BUY
148,0.0,0.007004344936348407,-0.0011413947162105156,HOLD,BUY,SELL
149,-1.0,0.007004344936348407,-1.0,SELL,BUY,SELL
150,-0.3273542600896861,0.007004344936348407,-0.3317366548099198,SELL,BUY,SELL
151,0.0,0.007004344936348407,-0.0011254523591476713,HOLD,BUY,SELL
152,1.0,0.007004344936348407,1.0,BUY,BUY,BUY
153,1.0,0.007004344936348407,1.0,BUY,BUY,BUY
154,-0.33962264150943394,0.007004344936348407,-0.3424189752796724,SELL,BUY,SELL
155,-0.3269230769230769,0.007004344936348407,-0.3291824859900426,SELL,BUY,SELL
156,-1.0,0.007004344936348407,-1.0,SELL,BUY,SELL
157,-1.0,0.007004344936348407,-1.0,SELL,BUY,SELL
158,-1.0,0.007004344936348407,-1.0,SELL,BUY,SELL
159,-1.0,0.007004344936348407,-1.0,SELL,BUY,SELL
160,-0.6012269938650306,0.007004344936348407,-0.6193617210219621,SELL,BUY,SELL
161,0.20376175548589343,0.007004344936348407,0.20170906944373546,BUY,BUY,BUY
162,-0.6,0.007004344936348407,-0.6168671587996871,SELL,BUY,SELL
163,0.004048582995951417,0.007004344936348407,0.0020972538439812203,BUY,BUY,BUY
164,-0.4,0.007004344936348407,-0.4277149435606059,SELL,BUY,SELL
165,1.0,0.007004344936348407,1.0,BUY,BUY,BUY
166,-0.3333333333333333,0.007004344936348407,-0.334633401128977,SELL,BUY,SELL
167,-1.0,0.007004344936348407,-1.0,SELL,BUY,SELL
168,1.0,0.007004344936348407,1.0,BUY,BUY,BUY
169,1.0,0.007004344936348407,1.0,BUY,BUY,BUY
170,1.0,0.007004344936348407,1.0,BUY,BUY,BUY
171,0.0,0.007004344936348407,-0.0009164931340770436,HOLD,BUY,SELL
172,-1.0,0.007004344936348407,-1.0,SELL,BUY,SELL
173,-1.0,0.007004344936348407,-0.9999134866922819,SELL,BUY,SELL
174,0.0,0.007004344936348407,-0.0008527193611361289,HOLD,BUY,SELL
175,-1.0,0.007004344936348407,-0.9999092659129775,SELL,BUY,SELL
176,-0.005076142131979695,0.007004344936348407,-0.00633212780193343,SELL,BUY,SELL
177,0.5051546391752577,0.007004344936348407,0.5028421281719877,BUY,BUY,BUY
178,1.0,0.007004344936348407,0.9984298943807733,BUY,BUY,BUY
179,0.5982905982905983,0.007004344936348407,0.587984178407,BUY,BUY,BUY
180,-0.7772397094430993,0.007004344936348407,-0.8501454369158711,SELL,BUY,SELL
181,-1.0,0.007004344936348407,-0.9998978327702862,SELL,BUY,SELL
182,-1.0,0.007004344936348407,-0.9998955971503274,SELL,BUY,SELL
183,-0.5357142857142857,0.007004344936348407,-0.5673392840941142,SELL,BUY,SELL
184,1.0,0.007004344936348407,0.9980434568792053,BUY,BUY,BUY
185,-0.3333333333333333,0.007004344936348407,-0.33423046336075757,SELL,BUY,SELL
186,-1.0,0.007004344936348407,-1.0,SELL,BUY,SELL
187,1.0,0.007004344936348407,0.9979637875879549,BUY,BUY,BUY
188,1.0,0.007004344936348407,1.0,BUY,BUY,BUY
189,1.0,0.007004344936348407,1.0,BUY,BUY,BUY
190,0.14285714285714285,0.007004344936348407,0.14101309841596849,BUY,BUY,BUY
191,0.32710280373831774,0.007004344936348407,0.32515800105671716,BUY,BUY,BUY
192,-1.0,0.007004344936348407,-0.9998612009227004,SELL,BUY,SELL
193,1.0,0.007004344936348407,1.0,BUY,BUY,BUY
194,-1.0,0.007004344936348407,-0.9998567644735142,SELL,BUY,SELL
195,1.0,0.007004344936348407,1.0,BUY,BUY,BUY
196,0.2857142857142857,0.007004344936348407,0.2834594701118458,BUY,BUY,BUY
197,0.3333333333333333,0.007004344936348407,0.33146644749195275,BUY,BUY,BUY
198,-0.3409090909090909,0.007004344936348407,-0.3413149818275528,SELL,BUY,SELL
199,1.0,0.007004344936348407,0.9977182173127014,BUY,BUY,BUY
200,-0.3333333333333333,0.007004344936348407,-0.3334704952776358,SELL,BUY,SELL
201,1.0,0.007004344936348407,0.9992293590356368,BUY,BUY,BUY
202,0.0,0.007004344936348407,5.857129966995342e-05,HOLD,BUY,BUY
203,0.02127659574468085,0.007004344936348407,0.021327400194722547,BUY,BUY,BUY
204,0.3333333333333333,0.007004344936348407,0.331145188467634,BUY,BUY,BUY
205,0.75,0.007004344936348407,0.7358790873363508,BUY,BUY,BUY
206,1.0,0.007004344936348407,0.997408634468914,BUY,BUY,BUY
207,1.0,0.007004344936348407,1.0,BUY,BUY,BUY
208,1.0,0.007004344936348407,0.9979637875879549,BUY,BUY,BUY
209,-1.0,0.007004344936348407,-0.9996473176902583,SELL,BUY,SELL
210,-0.34579439252336447,0.007004344936348407,-0.3465589164090607,SELL,BUY,SELL
211,0.4358974358974359,0.007004344936348407,0.4337487704237343,BUY,BUY,BUY
212,1.0,0.007004344936348407,0.9970218348458149,BUY,BUY,BUY
213,1.0,0.007004344936348407,0.9969142750491365,BUY,BUY,BUY
214,0.3333333333333333,0.007004344936348407,0.3321142917320878,BUY,BUY,BUY
215,-1.0,0.007004344936348407,-0.9998843015436647,SELL,BUY,SELL
216,0.0,0.007004344936348407,0.0022433538185531706,HOLD,BUY,BUY
217,-1.0,0.007004344936348407,-0.9997891992040571,SELL,BUY,SELL
218,1.0,0.007004344936348407,0.997408634468914,BUY,BUY,BUY
219,-1.0,0.007004344936348407,-0.9997560584606301,SELL,BUY,SELL
220,-1.0,0.007004344936348407,-0.9997272643810298,SELL,BUY,SELL
221,1.0,0.007004344936348407,0.9970218348458149,BUY,BUY,BUY
222,-0.3333333333333333,0.007004344936348407,-0.3308641898787484,SELL,BUY,SELL
223,-1.0,0.007004344936348407,-0.9991577114908347,SELL,BUY,SELL
224,-0.7777777777777778,0.007004344936348407,-0.7773398227169419,SELL,BUY,SELL
225,-1.0,0.007004344936348407,-0.9998351727502237,SELL,BUY,SELL
226,1.0,0.007004344936348407,0.5240789075860111,BUY,BUY,BUY
227,-1.0,0.007004344936348407,-0.940310928466929,SELL,BUY,SELL
228,1.0,0.007004344936348407,0.638293643491134,BUY,BUY,BUY
229,-1.0,0.007004344936348407,-1.0,SELL,BUY,SELL
230,0.8752340593278801,0.007004344936348407,0.8733771442628744,BUY,BUY,BUY
231,0.8571428571428571,0.007004344936348407,0.8473572343344689,BUY,BUY,BUY
232,0.018867924528301886,0.007004344936348407,0.018722450631971293,BUY,BUY,BUY
233,-0.010101010101010102,0.007004344936348407,-0.010881146900786075,SELL,BUY,SELL
234,-1.0,0.007004344936348407,-0.9995845602929523,SELL,BUY,SELL
235,-1.0,0.007004344936348407,-0.9998466651191705,SELL,BUY,SELL
236,-1.0,0.007004344936348407,-1.0,SELL,BUY,SELL
237,-0.9833333333333333,0.007004344936348407,-1.0,SELL,BUY,SELL
238,0.4,0.007004344936348407,0.3978132962448956,BUY,BUY,BUY
239,0.2,0.007004344936348407,0.19869708502786,BUY,BUY,BUY
240,-0.35,0.007004344936348407,-0.3481600011563252,SELL,BUY,SELL
241,-1.0,0.007004344936348407,-0.999798299417589,SELL,BUY,SELL
242,0.48936170212765956,0.007004344936348407,0.4875856262364613,BUY,BUY,BUY
243,-1.0,0.007004344936348407,-0.9998518132039295,SELL,BUY,SELL
244,-0.9851851851851852,0.007004344936348407,-1.0,SELL,BUY,SELL
245,0.9623824451410659,0.007004344936348407,0.9863750256724515,BUY,BUY,BUY
246,1.0,0.007004344936348407,0.9979980765374139,BUY,BUY,BUY
247,0.9839055793991416,0.007004344936348407,1.0,BUY,BUY,BUY
248,0.1111111111111111,0.007004344936348407,0.11047398099725654,BUY,BUY,BUY
249,-0.52,0.007004344936348407,-0.5190542236527804,SELL,BUY,SELL
250,-0.09090909090909091,0.007004344936348407,-0.10538473976024726,SELL,BUY,SELL
251,0.09090909090909091,0.007004344936348407,0.09248540027478533,BUY,BUY,BUY
252,1.0,0.007004344936348407,0.9962877667011656,BUY,BUY,BUY
253,-0.5,0.007004344936348407,-0.5218651226881142,SELL,BUY,SELL
254,-1.0,0.007004344936348407,-0.4725984921347249,SELL,BUY,SELL
255,0.9815327793167128,0.007004344936348407,1.0,BUY,BUY,BUY
256,0.9554730983302412,0.007004344936348407,0.9754259588097963,BUY,BUY,BUY
257,-0.5384615384615384,0.007004344936348407,-0.5375546161949497,SELL,BUY,SELL
258,0.9992617201919527,0.007004344936348407,1.0,BUY,BUY,BUY
259,0.17647058823529413,0.007004344936348407,0.17561994498515934,BUY,BUY,BUY
260,0.8666040394551433,0.007004344936348407,0.8588006401203022,BUY,BUY,BUY
261,0.9628597957288765,0.007004344936348407,0.9855715351173198,BUY,BUY,BUY
262,0.16279069767441862,0.007004344936348407,0.1622569935648503,BUY,BUY,BUY
263,1.0,0.007004344936348407,0.9017075737368642,BUY,BUY,BUY
264,-0.9115646258503401,0.007004344936348407,-1.0,SELL,BUY,SELL
265,1.0,0.007004344936348407,0.9977182173127014,BUY,BUY,BUY
266,-0.3684210526315789,0.007004344936348407,-0.366336443595803,SELL,BUY,SELL
267,-1.0,0.007004344936348407,-1.0,SELL,BUY,SELL
268,1.0,0.007004344936348407,0.7440212011622154,BUY,BUY,BUY
269,0.971830985915493,0.007004344936348407,0.992303449027108,BUY,BUY,BUY
270,0.9060402684563759,0.007004344936348407,0.9042828054860244,BUY,BUY,BUY
271,-0.9843342036553525,0.007004344936348407,-1.0,SELL,BUY,SELL
272,-0.9886877828054299,0.007004344936348407,-1.0,SELL,BUY,SELL
273,-0.960822722820764,0.007004344936348407,-1.0,SELL,BUY,SELL
274,-0.9426229508196722,0.007004344936348407,-1.0,SELL,BUY,SELL
275,-0.9301686936053354,0.007004344936348407,-1.0,SELL,BUY,SELL
276,-0.8694942903752039,0.007004344936348407,-1.0,SELL,BUY,SELL
277,-0.7134751773049646,0.007004344936348407,-0.7773869266425405,SELL,BUY,SELL
278,0.46218487394957986,0.007004344936348407,0.460004725003019,BUY,BUY,BUY
279,-0.9295392953929539,0.007004344936348407,-1.0,SELL,BUY,SELL
280,-0.803921568627451,0.007004344936348407,-0.8954464699584004,SELL,BUY,SELL
281,-0.9809523809523809,0.007004344936348407,-1.0,SELL,BUY,SELL
282,-0.8571428571428571,0.007004344936348407,-1.0,SELL,BUY,SELL
283,-0.9575471698113207,0.007004344936348407,-1.0,SELL,BUY,SELL
284,0.6153846153846154,0.007004344936348407,0.6137117524932503,BUY,BUY,BUY
285,-1.0,0.007004344936348407,-0.8593972993335411,SELL,BUY,SELL
286,-0.2631578947368421,0.007004344936348407,-0.26014260009230566,SELL,BUY,SELL
287,-1.0,0.007004344936348407,-0.9996706895253025,SELL,BUY,SELL
288,-0.6,0.007004344936348407,-0.5988773343602087,SELL,BUY,SELL
289,0.976905311778291,0.007004344936348407,1.0,BUY,BUY,BUY
290,0.9867935521460478,0.007004344936348407,1.0,BUY,BUY,BUY
291,-0.7227722772277227,0.007004344936348407,-0.7889101109131799,SELL,BUY,SELL
292,0.7117117117117117,0.007004344936348407,0.7071282120559442,BUY,BUY,BUY
293,0.9574468085106383,0.007004344936348407,0.9724855974451794,BUY,BUY,BUY
294,0.8064516129032258,0.007004344936348407,0.8043852496150584,BUY,BUY,BUY
295,0.9652605459057072,0.007004344936348407,0.9835334166751732,BUY,BUY,BUY
296,-0.6,0.007004344936348407,-0.5991348270163315,SELL,BUY,SELL
297,-0.9716312056737588,0.007004344936348407,-1.0,SELL,BUY,SELL
298,-0.9655172413793104,0.007004344936348407,-1.0,SELL,BUY,SELL
299,-0.6916695471828551,0.007004344936348407,-0.77721561370693,SELL,BUY,SELL
300,-0.31297709923664124,0.007004344936348407,-0.3216492089381845,SELL,BUY,SELL
301,-0.8598047914818101,0.007004344936348407,-1.0,SELL,BUY,SELL
302,-0.8979591836734694,0.007004344936348407,-1.0,SELL,BUY,SELL
303,-0.8539553752535497,0.007004344936348407,-1.0,SELL,BUY,SELL
304,0.5260555344237353,0.007004344936348407,0.5082653373706627,BUY,BUY,BUY
305,-0.1111111111111111,0.007004344936348407,-0.11238300692310982,SELL,BUY,SELL
306,0.944954128440367,0.007004344936348407,0.9605486099244902,BUY,BUY,BUY
307,-1.0,0.007004344936348407,-0.9993716116186945,SELL,BUY,SELL
308,0.9795779441797141,0.007004344936348407,1.0,BUY,BUY,BUY
309,0.022222222222222223,0.007004344936348407,0.022349618822297863,BUY,BUY,BUY
310,0.9741131351869607,0.007004344936348407,1.0,BUY,BUY,BUY
311,-0.46153846153846156,0.007004344936348407,-0.46103348077838147,SELL,BUY,SELL
312,1.0,0.007004344936348407,0.8297459887435056,BUY,BUY,BUY
313,-0.9483870967741935,0.007004344936348407,-1.0,SELL,BUY,SELL
314,-0.9771428571428571,0.007004344936348407,-1.0,SELL,BUY,SELL
315,-0.2,0.007004344936348407,-0.19870907750138295,SELL,BUY,SELL
316,-0.7142857142857143,0.007004344936348407,-0.7137151854368997,SELL,BUY,SELL
317,0.9941147621383031,0.007004344936348407,1.0,BUY,BUY,BUY
318,0.986314421827631,0.007004344936348407,1.0,BUY,BUY,BUY
319,0.5172413793103449,0.007004344936348407,0.5151166504345338,BUY,BUY,BUY
320,0.3442622950819672,0.007004344936348407,0.34263537653445414,BUY,BUY,BUY
321,-0.4968152866242038,0.007004344936348407,-0.5128340077547822,SELL,BUY,SELL
322,-0.9624161073825503,0.007004344936348407,-1.0,SELL,BUY,SELL
323,-0.9879518072289156,0.007004344936348407,-1.0,SELL,BUY,SELL
324,-0.982151244715829,0.007004344936348407,-1.0,SELL,BUY,SELL
325,-0.296875,0.007004344936348407,-0.30477801884276723,SELL,BUY,SELL
326,-1.0,0.007004344936348407,-0.9997107737417218,SELL,BUY,SELL
327,0.6701030927835051,0.007004344936348407,0.6679257762577757,BUY,BUY,BUY
328,0.34782608695652173,0.007004344936348407,0.34645341935677415,BUY,BUY,BUY
329,1.0,0.007004344936348407,0.9980709230514695,BUY,BUY,BUY
330,0.6115107913669064,0.007004344936348407,0.6088850890734171,BUY,BUY,BUY
331,-1.0,0.007004344936348407,-0.9996173945214547,SELL,BUY,SELL
332,0.0,0.007004344936348407,0.0022433538185531706,HOLD,BUY,BUY
333,-0.13304721030042918,0.007004344936348407,-0.1380911915624774,SELL,BUY,SELL
334,0.639344262295082,0.007004344936348407,0.6372518494406779,BUY,BUY,BUY
335,0.8095238095238095,0.007004344936348407,0.8010516229657181,BUY,BUY,BUY
336,1.0,0.007004344936348407,0.9856293438444692,BUY,BUY,BUY
337,-0.1864406779661017,0.007004344936348407,-0.18570939736951136,SELL,BUY,SELL
338,-1.0,0.007004344936348407,-0.9996458097473302,SELL,BUY,SELL
339,-0.6923076923076923,0.007004344936348407,-0.6917833997080695,SELL,BUY,SELL
340,0.3333333333333333,0.007004344936348407,0.334286539674934,BUY,BUY,BUY
341,1.0,0.007004344936348407,1.0,BUY,BUY,BUY
342,0.9792099792099792,0.007004344936348407,1.0,BUY,BUY,BUY
343,0.8832116788321168,0.007004344936348407,0.8762366286203085,BUY,BUY,BUY
344,1.0,0.007004344936348407,1.0,BUY,BUY,BUY
345,0.0,0.007004344936348407,0.0014589279361786269,HOLD,BUY,BUY
346,0.9950795473183532,0.007004344936348407,1.0,BUY,BUY,BUY
347,0.9565217391304348,0.007004344936348407,0.9715437912521792,BUY,BUY,BUY
348,-0.9808743169398907,0.007004344936348407,-1.0,SELL,BUY,SELL
349,-1.0,0.007004344936348407,-1.0,SELL,BUY,SELL
350,-0.9740400216333153,0.007004344936348407,-1.0,SELL,BUY,SELL
351,-0.7391304347826086,0.007004344936348407,-0.7419678393579081,SELL,BUY,SELL
352,-0.9772020725388602,0.007004344936348407,-1.0,SELL,BUY,SELL
353,-0.3333333333333333,0.007004344936348407,-0.33469180315907276,SELL,BUY,SELL
354,0.0,0.007004344936348407,-0.0010083727490481404,HOLD,BUY,SELL
355,1.0,0.007004344936348407,0.9979980765374139,BUY,BUY,BUY
356,-1.0,0.007004344936348407,-1.0,SELL,BUY,SELL
357,-0.9858870967741935,0.007004344936348407,-1.0,SELL,BUY,SELL
358,0.3333333333333333,0.007004344936348407,0.3317501355686514,BUY,BUY,BUY
359,-0.5,0.007004344936348407,-0.5008193497833506,SELL,BUY,SELL
360,-0.0136986301369863,0.007004344936348407,-0.014134797752892751,SELL,BUY,SELL
361,-1.0,0.007004344936348407,-0.9998654924222669,SELL,BUY,SELL
362,-0.7159763313609467,0.007004344936348407,-0.7439865621620961,SELL,BUY,SELL
363,-0.943943943943944,0.007004344936348407,-1.0,SELL,BUY,SELL
364,-1.0,0.007004344936348407,-1.0,SELL,BUY,SELL
